fips_a,fips_b,lc_type,accuracy,n_a,n_b,imp_st_damcat,imp_bldgtype,imp_clr
6103,6105,urban+crop,,28,0,,,
6001,6013,urban+shrub,0.8337087494245227,2132,2330,2.862007953693874,2.7657032192148607,94.37228882709127
6001,6075,urban+shrub,0.9883246932435586,2132,95,6.331819338091511,1.5265479961601693,92.14163266574835
6001,6077,urban+shrub,0.9499406970960708,2132,525,1.2685426981096573,1.46837625341888,97.26308104847145
6001,6081,urban+shrub,0.9271300448430493,2132,544,3.3887182761101315,2.1235333686791433,94.48774835521073
6001,6085,urban+shrub,0.5420420420420421,2132,1864,37.11216134319276,21.80775767217783,41.080080984629404
6001,6099,urban+shrub,0.9489401259305589,2132,512,2.7877961010933823,1.4903375563154393,95.72186634259123
6003,6005,urban+shrub,,7,251,,,
6003,6009,urban+shrub,,7,650,,,
6003,6017,urban+shrub,,7,55,,,
6003,6051,urban+shrub,,7,161,,,
6003,6109,urban+shrub,,7,34,,,
6005,6009,urban+shrub,0.9744592100406054,251,650,4.617695544175405,1.9347264807825575,93.44757797504205
6005,6017,urban+shrub,0.9477124183006534,251,55,2.449670116051481,3.791379650812313,93.75895023313618
6005,6067,urban+shrub,0.9798375831732645,251,3072,2.346520415752534,3.7715769786928854,93.88190260555461
6005,6077,urban+shrub,0.8672792393722627,251,525,1.2902378150235039,2.9904416285859767,95.71932055639049
6007,6011,urban+shrub,0.9897631630456057,335,56,0.5573854548025651,3.5805340697146977,95.8620804754827
6007,6021,urban+shrub,0.9474885844748858,335,103,2.521901290347439,2.8340171562588448,94.64408155339369
6007,6063,urban+shrub,,335,6,,,
6007,6101,urban+shrub,0.9385964912280701,335,121,4.059208348401787,7.807048633896201,88.13374301770197
6007,6103,urban+shrub,0.9684848484848484,335,490,2.274200060079884,6.350649914780932,91.37515002513919
6007,6115,urban+shrub,0.8621553884711779,335,463,7.09258203794775,5.439679208183428,87.46773875386882
6009,6077,urban+shrub,0.9974446300259235,650,525,2.4898046991514353,0.48282079070623707,97.02737451014234
6009,6099,urban+shrub,0.9982773471145565,650,512,2.7098032977988806,1.0943681299014156,96.19582857229969
6009,6109,urban+shrub,,650,34,,,
6011,6021,urban+shrub,0.9622641509433962,56,103,1.3682486703601624,3.6192597417869448,95.01249158785288
6011,6033,urban+shrub,0.9371771771771772,56,167,0.6554729419801959,10.960316659891769,88.38421039812803
6011,6101,urban+shrub,0.9152542372881355,56,121,13.223977787532318,2.96552290176405,83.81049931070362
6011,6113,urban+shrub,0.9790857290857291,56,374,5.091868735766947,1.85920008051643,93.04893118371662
6013,6041,urban+shrub,0.9915004305819345,2330,140,5.184497466977815,0.444743073139654,94.37075945988252
6013,6067,urban+shrub,0.8556103604993112,2330,3072,1.8280250393206048,5.151286841497576,93.02068811918178
6013,6075,urban+shrub,0.9913417330608215,2330,95,3.116148217521714,1.3494071096500102,95.53444467282829
6013,6077,urban+shrub,0.8350258610279022,2330,525,5.200542330157345,6.778103163000148,88.02135450684253
6013,6095,urban+shrub,0.7758718015431408,2330,1110,2.9196249886927026,2.543645448676635,94.53672956263067
6013,6097,urban+shrub,0.7029030827107751,2330,1221,6.904975627577544,8.447163660514182,84.64786071190828
6015,6023,urban+shrub,,0,83,,,
6015,6093,urban+shrub,,0,286,,,
6017,6061,urban+shrub,0.9704096776420239,55,1263,4.578574685326155,1.7425690675919805,93.67885624708185
6017,6067,urban+shrub,0.9939234785233059,55,3072,5.32816160022524,1.5510096957716213,93.12082870400315
6019,6027,urban+shrub,0.9794111550214982,1695,199,2.4735722931220088,1.685109482808305,95.84131822406971
6019,6031,urban+shrub,0.9809203142536477,1695,87,5.277913091708524,1.0752984442355673,93.6467884640559
6019,6039,urban+shrub,0.9243156257823483,1695,1040,3.3473141868723832,3.901696032233783,92.75098978089383
6019,6047,urban+shrub,0.968814805343304,1695,325,3.2290177473846744,1.9330782498709458,94.83790400274437
6019,6051,urban+shrub,0.9822206886215544,1695,161,4.171873096383353,7.6675261275581335,88.1606007760585
6019,6053,urban+shrub,0.9088082074651869,1695,575,3.6515473850005002,2.7189456216601116,93.62950699333936
6019,6069,urban+shrub,0.9456149500217297,1695,254,2.348274357940271,6.397206401011921,91.2545192410478
6019,6107,urban+shrub,0.9418086734159172,1695,814,1.173406101306619,3.923261071143579,94.90333282754985
6021,6033,urban+shrub,0.9074074074074074,103,167,2.6239587388677337,2.8808491933328475,94.49519206779942
6021,6045,urban+shrub,,103,0,,,
6021,6103,urban+shrub,0.9814643900938318,103,490,7.662925929234911,1.536029176854651,90.80104489391042
6023,6045,urban+shrub,,83,0,,,
6023,6093,urban+shrub,0.9430894308943089,83,286,0.48772704479369783,4.822001932033363,94.69027102317293
6023,6105,urban+shrub,,83,0,,,
6025,6065,urban+shrub,,36,25579,,,
6025,6073,urban+shrub,,36,17806,,,
6027,6029,urban+shrub,0.9870989055447844,199,2824,4.08751248649411,6.099267660527133,89.81321985297879
6027,6051,urban+shrub,0.6305555555555555,199,161,22.2467630748966,54.15667727804308,23.59655964706033
6027,6071,urban+shrub,0.9971259223515899,199,11631,3.789469041956152,4.626107152357801,91.58442380568603
6027,6107,urban+shrub,0.9990138067061144,199,814,1.9049276961818626,1.1170321763733755,96.97804012744476
6029,6031,urban+shrub,0.9883200441674541,2824,87,3.998979426052881,2.708541749362596,93.29247882458452
6029,6037,urban+shrub,0.9750493931696301,2824,14891,12.447898146154497,3.3419976703904912,84.21010418345499
6029,6071,urban+shrub,0.8042892288501138,2824,11631,13.763599211235562,63.60957129385462,22.626829494909813
6029,6079,urban+shrub,0.8926279988092976,2824,2317,3.8011080718253876,3.2881353838629828,92.91075654431162
6029,6083,urban+shrub,0.9484942388101798,2824,496,2.170799639751264,4.641828870787942,93.18737148946082
6029,6107,urban+shrub,0.9609674075404242,2824,814,0.9990360382408819,1.9244428306812829,97.07652113107787
6029,6111,urban+shrub,0.8709951198811797,2824,1889,1.8063536118733383,4.461241549723892,93.73240483840277
6031,6053,urban+shrub,0.9878993555464145,87,575,1.5500871442025534,2.152613600892599,96.29729925490486
6031,6079,urban+shrub,1.0,87,2317,49.502928516144856,0.08736779282684237,50.409703691028284
6031,6107,urban+shrub,0.998892580287929,87,814,5.314378636753067,1.3541817926004533,93.33143957064648
6033,6045,urban+shrub,,167,0,,,
6033,6055,urban+shrub,0.966172909841903,167,188,1.5218736613898407,9.805087424048383,88.67303891456179
6033,6097,urban+shrub,0.9776646439713393,167,1221,8.602964138626225,6.898234941733709,84.49880091964006
6033,6113,urban+shrub,0.9519234704317577,167,374,1.7279943917872123,10.62716685246137,87.64483875575142
6035,6049,urban+shrub,0.9241012738564759,322,192,14.95678320688902,4.729661195302648,80.31355559780832
6035,6063,urban+shrub,,322,6,,,
6035,6089,urban+shrub,0.8605316143004584,322,273,2.027309693012453,3.5870091892239335,94.38568111776364
6035,6091,urban+shrub,,322,29,,,
6037,6059,urban+shrub,0.9694794927240126,14891,3654,10.029114762801179,3.414094243390003,86.55679099380882
6037,6071,urban+shrub,0.9351104385965362,14891,11631,9.792062060532192,1.4025128435793808,88.80542509588844
6037,6111,urban+shrub,0.970798512697284,14891,1889,13.65655601957351,1.7076677004948064,84.63577627993169
6039,6043,urban+shrub,,1040,28,,,
6039,6047,urban+shrub,0.821978021978022,1040,325,25.366197539700575,12.946821873093388,61.68698058720605
6039,6051,urban+shrub,0.9683520365752285,1040,161,0.41351375119711076,4.623829469403324,94.96265677939957
6039,6109,urban+shrub,,1040,34,,,
6041,6075,urban+shrub,0.6551985286162502,140,95,15.168048475145405,11.103535254549719,73.72841627030486
6041,6095,urban+shrub,0.9840012605300376,140,1110,6.719316852578738,1.108670384880155,92.17201276254112
6041,6097,urban+shrub,0.9845701523211224,140,1221,11.254107167307211,1.758579602206961,86.98731323048584
6043,6047,urban+shrub,,28,325,,,
6043,6099,urban+shrub,,28,512,,,
6043,6109,urban+shrub,,28,34,,,
6045,6097,urban+shrub,,0,1221,,,
6045,6103,urban+shrub,,0,490,,,
6045,6105,urban+shrub,,0,0,,,
6047,6069,urban+shrub,0.8946459412780655,325,254,8.081629790458972,4.6811323080439005,87.2372379014971
6047,6085,urban+shrub,0.9730499652366724,325,1864,3.5203617156298246,3.572829827879525,92.90680845649065
6047,6099,urban+shrub,0.9342891278375149,325,512,5.419297681490208,3.0322501340267696,91.54845218448301
6049,6089,urban+shrub,0.956989247311828,192,273,6.167706426636164,3.9120095058416435,89.9202840675222
6049,6093,urban+shrub,0.916312893081761,192,286,3.5478118320881946,4.826913684426654,91.62527448348514
6051,6109,urban+shrub,,161,34,,,
6053,6069,urban+shrub,0.8878250405483179,575,254,2.92840372271758,6.0289206258946955,91.04267565138771
6053,6079,urban+shrub,0.8661825726141079,575,2317,6.776638846330922,5.346144724244003,87.87721642942508
6053,6087,urban+shrub,,575,15,,,
6055,6095,urban+shrub,0.9761212328571837,188,1110,5.3116250091323,2.0203365247261393,92.66803846614155
6055,6097,urban+shrub,0.9943262411347518,188,1221,10.315058135182744,7.370432355073278,82.31450950974398
6055,6113,urban+shrub,0.7010752076459209,188,374,4.97992443506726,10.16725789495054,84.85281766998219
6057,6061,urban+shrub,,0,1263,,,
6057,6091,urban+shrub,,0,29,,,
6057,6115,urban+shrub,,0,463,,,
6059,6065,urban+shrub,0.8750384847828719,3654,25579,24.475390140062466,63.8852462180298,11.639363641907723
6059,6071,urban+shrub,0.7609421000981355,3654,11631,18.79494708794509,56.25461279516952,24.950440116885378
6059,6073,urban+shrub,0.973625377599816,3654,17806,8.909010845070357,2.4586457335459344,88.63234342138368
6061,6067,urban+shrub,0.9051903114186851,1263,3072,0.8656890815247326,3.5775284404652337,95.55678247801004
6061,6101,urban+shrub,0.964599512321855,1263,121,3.03386836319184,0.2880411250250468,96.67809051178314
6061,6115,urban+shrub,0.9009168679549114,1263,463,5.501984733877867,5.201380753236992,89.29663451288513
6063,6089,urban+shrub,,6,273,,,
6063,6091,urban+shrub,,6,29,,,
6063,6103,urban+shrub,,6,490,,,
6063,6115,urban+shrub,,6,463,,,
6065,6071,urban+shrub,0.6902177125819589,25579,11631,19.988335171999324,56.44485620558847,23.5668086224122
6065,6073,urban+shrub,0.9295609266682447,25579,17806,18.568921430226407,1.1153986758323928,80.31567989394122
6067,6077,urban+shrub,0.9602446483180428,3072,525,1.6004428679596037,1.491535914663888,96.9080212173765
6067,6095,urban+shrub,0.9026781444285031,3072,1110,1.1654888538455626,1.8495668054312948,96.98494434072313
6067,6101,urban+shrub,0.9812085966088931,3072,121,1.86495985814344,1.509976212804871,96.62506392905169
6067,6113,urban+shrub,0.9645975544052344,3072,374,1.4658012089324175,2.196743066027353,96.33745572504024
6069,6085,urban+shrub,0.9471199244570349,254,1864,2.382785877934517,4.041382076755855,93.57583204530962
6069,6087,urban+shrub,,254,15,,,
6075,6081,urban+shrub,0.9687010954616588,95,544,5.466436854605551,1.2054063075562638,93.3281568378382
6077,6099,urban+shrub,0.5516070481137082,525,512,3.4250384113141363,9.85122342361822,86.72373816506766
6079,6083,urban+shrub,0.8773539680769805,2317,496,2.09977596290073,3.1557596099996146,94.74446442709963
6081,6085,urban+shrub,0.9190209407986881,544,1864,2.857857356776262,3.1730460469700446,93.9690965962537
6081,6087,urban+shrub,,544,15,,,
6083,6111,urban+shrub,0.8490566037735849,496,1889,3.398382229613861,2.790366243502353,93.81125152688378
6085,6087,urban+shrub,,1864,15,,,
6085,6099,urban+shrub,0.9427609427609428,1864,512,1.5444613712342308,1.4728231039640678,96.98271552480169
6089,6093,urban+shrub,0.9427769152626838,273,286,2.5072606538950697,1.6198380021633993,95.8729013439415
6089,6103,urban+shrub,0.95414543770264,273,490,3.0295931841603227,3.444330372347837,93.52607644349182
6089,6105,urban+shrub,,273,0,,,
6091,6115,urban+shrub,,29,463,,,
6093,6105,urban+shrub,,286,0,,,
6095,6097,urban+shrub,0.7425997425997427,1110,1221,6.266542171940144,7.533796867667527,86.19966096039231
6095,6113,urban+shrub,0.9656279393121499,1110,374,2.055617516231728,0.8036358672385875,97.14074661652971
6099,6109,urban+shrub,,512,34,,,
6101,6113,urban+shrub,0.9737373737373737,121,374,4.366436102552873,0.5060034891596655,95.12756040828747
6101,6115,urban+shrub,0.8407524892060975,121,463,28.443829349728645,23.718534499479436,47.837636150791916
6103,6105,urban+shrub,,490,0,,,
6001,6013,urban+forest,0.9206638616175783,7526,13864,3.6088602026447396,3.27488919652617,93.11625060082909
6001,6075,urban+forest,0.9789347695990425,7526,829,2.6267799267310847,0.5035412117207361,96.8696788615482
6001,6077,urban+forest,0.908147313927992,7526,5190,2.4951399903990645,2.901571793589794,94.60328821601115
6001,6081,urban+forest,0.9095535698188296,7526,22149,12.979607214021158,3.44484269405847,83.57555009192038
6001,6085,urban+forest,0.6478980046447699,7526,13573,46.52234775178725,19.033761773462,34.44389047475078
6001,6099,urban+forest,0.9120818670695625,7526,8796,5.101246944976921,2.785892846501467,92.11286020852162
6003,6005,urban+forest,,10,817,,,
6003,6009,urban+forest,,10,1326,,,
6003,6017,urban+forest,,10,8022,,,
6003,6051,urban+forest,,10,721,,,
6003,6109,urban+forest,,10,1478,,,
6005,6009,urban+forest,0.9752698282110046,817,1326,11.748336404549363,5.136294447099148,83.11536914835149
6005,6017,urban+forest,0.9769207726791019,817,8022,7.281512991434902,4.1199903466071195,88.598496661958
6005,6067,urban+forest,0.9868167934497629,817,16326,3.0002202803028473,3.668501305785142,93.33127841391199
6005,6077,urban+forest,0.9475619238474954,817,5190,3.5329133392472416,2.301760174321262,94.16532648643148
6007,6011,urban+forest,0.9995781925550986,9184,299,2.6493434532693496,4.159213905141028,93.19144264158962
6007,6021,urban+forest,0.9885502862095309,9184,423,3.0679710211609,7.873629732738001,89.05839924610109
6007,6063,urban+forest,0.9486617040491846,9184,1276,3.655730390748493,3.407314938469239,92.93695467078227
6007,6101,urban+forest,0.9897916666666666,9184,416,3.232056019206879,9.935992941841903,86.83195103895123
6007,6103,urban+forest,0.9841756108496247,9184,927,5.24742846412354,1.333713592860622,93.41885794301584
6007,6115,urban+forest,0.9882303040508722,9184,247,8.0933428245755,2.59349638650258,89.31316078892193
6009,6077,urban+forest,0.9987722529158994,1326,5190,30.26316828613912,1.7867087880883104,67.95012292577256
6009,6099,urban+forest,0.9983204900217348,1326,8796,17.686419089114988,1.1080906405546,81.20549027033043
6009,6109,urban+forest,0.6469343898743067,1326,1478,3.407223785099027,5.229796629756185,91.36297958514474
6011,6021,urban+forest,0.9307514983863531,299,423,6.41373172643105,7.371547361649151,86.2147209119198
6011,6033,urban+forest,0.9732662088184129,299,4227,4.982357601104797,19.09233155205738,75.92531084683782
6011,6101,urban+forest,0.9188964288644327,299,416,19.291052250413962,1.5586157716077522,79.15033197797831
6011,6113,urban+forest,0.930795847750865,299,568,12.077237272997783,4.8096209607465665,83.11314176625564
6013,6041,urban+forest,0.9455389195341914,13864,8978,27.16484942933859,1.0152945440794714,71.81985602658195
6013,6067,urban+forest,0.9142100349409742,13864,16326,2.1261717658361845,6.28554512987318,91.58828310429064
6013,6075,urban+forest,0.9912885028705808,13864,829,17.826459788335896,1.4744919679757382,80.69904824368838
6013,6077,urban+forest,0.7851893997533859,13864,5190,2.6750347534618695,5.941130192669354,91.38383505386875
6013,6095,urban+forest,0.9424114733841836,13864,1330,4.098435625607191,1.4392869334665281,94.4622774409263
6013,6097,urban+forest,0.6709469042074506,13864,10512,3.4516844525424664,7.543249709448607,89.00506583800895
6015,6023,urban+forest,0.9704462083316107,913,5685,13.489052012005864,5.174752876640106,81.33619511135404
6015,6093,urban+forest,0.9952489537407154,913,2244,8.034974802296302,3.3035878864103703,88.66143731129333
6017,6061,urban+forest,0.750384875758583,8022,8227,3.6323267029536015,2.2585354805389297,94.10913781650747
6017,6067,urban+forest,0.8771973057335304,8022,16326,14.042520559796424,4.131439834197022,81.82603960600655
6019,6027,urban+forest,0.9834024896265561,1318,128,3.595463902707383,3.3709961029026108,93.03353999439
6019,6031,urban+forest,0.9643194804127102,1318,111,2.5613298914482754,2.786867573908995,94.65180253464273
6019,6039,urban+forest,0.9368624207333885,1318,2309,2.5819088448523315,2.2796966655531175,95.13839448959457
6019,6047,urban+forest,0.9129967776584319,1318,1475,3.0333130892381304,3.177198425151164,93.78948848561072
6019,6051,urban+forest,0.9509580120708078,1318,721,4.5590997112632,2.2495851283820194,93.19131516035478
6019,6053,urban+forest,0.9384187524831149,1318,6233,11.280429351143917,3.389801164456757,85.32976948439932
6019,6069,urban+forest,0.9588563458856346,1318,116,2.9791073148684624,2.0187480700710587,95.00214461506046
6019,6107,urban+forest,0.9550059059768485,1318,4905,1.1492734041893053,5.116481462135832,93.73424513367485
6021,6033,urban+forest,0.9776344086021505,423,4227,5.683109599817263,3.7717950172185715,90.54509538296415
6021,6045,urban+forest,0.9738364779874215,423,3552,15.696955830754558,5.89003562260029,78.41300854664516
6021,6103,urban+forest,0.9925925925925926,423,927,2.949600982872784,6.329186190850056,90.72121282627714
6023,6045,urban+forest,0.6522680523979647,5685,3552,16.490617686368804,19.142240755370292,64.3671415582609
6023,6093,urban+forest,0.9305082608147307,5685,2244,12.031220489202958,2.605363991898756,85.36341551889826
6023,6105,urban+forest,0.9548223240798926,5685,557,26.039434863830685,2.1316799681991165,71.8288851679702
6025,6065,urban+forest,,32,8222,,,
6025,6073,urban+forest,,32,30621,,,
6027,6029,urban+forest,0.9937205651491365,128,3694,4.817112526803077,9.989287565665181,85.19359990753175
6027,6051,urban+forest,0.8480565371024736,128,721,13.455914139299546,36.56746232870138,49.97662353199906
6027,6071,urban+forest,0.9957840912736687,128,5802,5.899627718930054,7.093576602109497,87.00679567896047
6027,6107,urban+forest,0.9994038155332055,128,4905,22.97889521110343,0.373477791376963,76.6476269975196
6029,6031,urban+forest,0.9865959601232661,3694,111,8.599178615076912,5.024023025323234,86.37679835959986
6029,6037,urban+forest,0.9844703575629049,3694,32688,5.904509473954844,1.3979503113579301,92.69754021468724
6029,6071,urban+forest,0.6223674926824206,3694,5802,20.828066425145135,48.549543901033935,30.62238967382094
6029,6079,urban+forest,0.9078079460039884,3694,2825,2.9673558896048102,3.9595657145120886,93.07307839588312
6029,6083,urban+forest,0.9143922333835289,3694,11877,14.139428069089846,3.02678625267053,82.83378567823962
6029,6107,urban+forest,0.9071982655419172,3694,4905,2.0656870653975914,2.1521827609460766,95.78213017365633
6029,6111,urban+forest,0.8917711858626861,3694,5481,1.5121339006198324,2.7433488010361446,95.74451729834402
6031,6053,urban+forest,0.9974780311824133,111,6233,4.8917839645792585,9.844553202596678,85.26366283282405
6031,6079,urban+forest,1.0,111,2825,39.8188042319197,2.8795037473562535,57.301692020724026
6031,6107,urban+forest,1.0,111,4905,37.6816946285838,0.1855905644104779,62.132714807005726
6033,6045,urban+forest,0.6314436302866692,4227,3552,27.28279685467438,34.73573080556064,37.981472339764956
6033,6055,urban+forest,0.9548648804859722,4227,2176,1.4121098535552001,7.317579853094553,91.27031029335024
6033,6097,urban+forest,0.960580772101228,4227,10512,19.726547572152946,4.600294866876193,75.67315756097088
6033,6113,urban+forest,0.9664232677755679,4227,568,1.3220396326113197,11.454292625063678,87.22366774232499
6035,6049,urban+forest,,611,16,,,
6035,6063,urban+forest,0.6921038685744568,611,1276,14.248100720657748,19.714220443197906,66.03767883614435
6035,6089,urban+forest,0.9757249918540242,611,11665,3.878897133270823,4.537182715684195,91.58392015104496
6035,6091,urban+forest,0.9687579559919985,611,93,26.338084034706494,1.1601842992732707,72.50173166602023
6037,6059,urban+forest,0.9559691133090404,32688,13416,7.934931877944067,0.9623975988951543,91.10267052316078
6037,6071,urban+forest,0.9764354377760457,32688,5802,10.786982682790981,1.0047543640457504,88.20826295316328
6037,6111,urban+forest,0.9823678901726532,32688,5481,21.679286051210156,1.227618789343363,77.09309515944648
6039,6043,urban+forest,0.9597499023055881,2309,250,11.637299973147266,3.846054821543615,84.51664520530912
6039,6047,urban+forest,0.6958260178888539,2309,1475,7.823551839797812,11.795385292323099,80.38106286787907
6039,6051,urban+forest,0.9135313531353136,2309,721,13.676029010785431,3.0301830903000777,83.2937878989145
6039,6109,urban+forest,0.9469230515057557,2309,1478,1.2607986251607932,2.7421504129333494,95.99705096190586
6041,6075,urban+forest,0.9358621392882635,8978,829,11.898756745130656,9.44106433711759,78.66017891775176
6041,6095,urban+forest,0.9850601474582849,8978,1330,11.315415109569827,2.151034709738863,86.5335501806913
6041,6097,urban+forest,0.935351690991396,8978,10512,31.003213162981744,1.0145929908749376,67.98219384614332
6043,6047,urban+forest,0.9391304347826086,250,1475,11.953107271539988,2.443528252532962,85.60336447592704
6043,6099,urban+forest,0.9996683616987271,250,8796,32.449233251680674,2.837140983245394,64.71362576507393
6043,6109,urban+forest,0.9537037037037037,250,1478,10.257639653159982,8.314183889002585,81.42817645783742
6045,6097,urban+forest,0.9690699658703071,3552,10512,30.616846588759937,1.297982083925201,68.08517132731485
6045,6103,urban+forest,0.9586961375306989,3552,927,4.911044015832111,5.778870037398096,89.31008594676979
6045,6105,urban+forest,0.9303951416399631,3552,557,24.979379832927616,2.3768705224110627,72.64374964466128
6047,6069,urban+forest,0.9792571272903859,1475,116,4.917194752042184,3.6755918769359996,91.40721337102181
6047,6085,urban+forest,0.9822567783094098,1475,13573,0.9398221834433653,1.1359346648789492,97.9242431516777
6047,6099,urban+forest,0.9803329285673331,1475,8796,26.80379420000192,0.5944778433805566,72.60172795661752
6049,6089,urban+forest,,16,11665,,,
6049,6093,urban+forest,,16,2244,,,
6051,6109,urban+forest,0.9417917235106866,721,1478,26.098265032447678,1.7530332828248023,72.14870168472751
6053,6069,urban+forest,0.991809783017961,6233,116,6.179589889482789,3.925106915768217,89.895303194749
6053,6079,urban+forest,0.809671455323057,6233,2825,8.970590166021132,2.912998877030047,88.11641095694883
6053,6087,urban+forest,0.653828912031236,6233,11553,16.373941060120053,31.638175162669853,51.987883777210094
6055,6095,urban+forest,0.966059563846866,2176,1330,10.10448736275891,5.193039492717445,84.70247314452365
6055,6097,urban+forest,1.0,2176,10512,27.015524331319348,0.6751494342386282,72.30932623444204
6055,6113,urban+forest,0.8170558764094654,2176,568,4.9319511347695455,10.513782318268762,84.55426654696168
6057,6061,urban+forest,0.9687794040080191,2407,8227,28.977354690664434,1.4197538101295557,69.60289149920604
6057,6091,urban+forest,0.9827988749456619,2407,93,6.604855417372533,4.457503165529217,88.93764141709823
6057,6115,urban+forest,0.9796533476493597,2407,247,14.864543960617763,5.6709211332649785,79.46453490611728
6059,6065,urban+forest,0.6407708453110623,13416,8222,25.464805352433814,21.093238665844773,53.44195598172141
6059,6071,urban+forest,0.7030388177750027,13416,5802,26.189906674101845,27.93876338401475,45.871329941883374
6059,6073,urban+forest,0.9540159411404047,13416,30621,9.211030576819525,1.5681161119605718,89.22085331121993
6061,6067,urban+forest,0.9183399207755327,8227,16326,1.5364315684032934,0.9169575802881509,97.54661085130857
6061,6101,urban+forest,0.9820664121254193,8227,416,2.504712876714053,1.0870110769073127,96.40827604637866
6061,6115,urban+forest,0.9877272347430788,8227,247,3.8535268163684355,1.7813178634613571,94.36515532017022
6063,6089,urban+forest,0.9581951945047377,1276,11665,5.935601266335743,4.5148194678786515,89.5495792657856
6063,6091,urban+forest,0.9846619192035523,1276,93,15.179557471836274,12.051236584386766,72.76920594377697
6063,6103,urban+forest,0.9945522623218225,1276,927,1.5516339051427728,4.295634121727209,94.15273197313002
6063,6115,urban+forest,0.8378203833988206,1276,247,43.48611036588929,22.159262927896634,34.35462670621409
6065,6071,urban+forest,0.5968340506934481,8222,5802,26.0869402587145,38.77522693900737,35.13783280227814
6065,6073,urban+forest,0.9649872609843334,8222,30621,8.274730592130403,2.383965825923204,89.34130358194639
6067,6077,urban+forest,0.9448317531139617,16326,5190,0.9349850768280118,2.216807072080438,96.84820785109154
6067,6095,urban+forest,0.9703217163104556,16326,1330,4.6001832699211915,0.86051985555139,94.53929687452742
6067,6101,urban+forest,0.989845785870605,16326,416,0.5411179752345293,0.3438420495531126,99.11503997521237
6067,6113,urban+forest,0.9888125750882559,16326,568,2.6460915520709225,0.3581037518683334,96.99580469606074
6069,6085,urban+forest,0.995763021404047,116,13573,2.6033877040347297,1.752314904416373,95.6442973915489
6069,6087,urban+forest,0.9955438217740236,116,11553,3.9712102050195366,1.372887208006016,94.65590258697445
6075,6081,urban+forest,0.9943424296131754,829,22149,11.82565925628333,0.5333602421738782,87.64098050154277
6077,6099,urban+forest,0.6775346775346774,5190,8796,4.009821690693303,5.388008514231074,90.60216979507561
6079,6083,urban+forest,0.8821930273843878,2825,11877,7.964370822019229,4.274541070360024,87.76108810762072
6081,6085,urban+forest,0.8559151769625188,22149,13573,17.984774048306814,1.160460583535474,80.8547653681577
6081,6087,urban+forest,0.7015310664055546,22149,11553,8.7871335421801,27.420012434872984,63.792854022946926
6083,6111,urban+forest,0.7988247493950916,11877,5481,9.472874165927886,4.713086487480738,85.81403934659134
6085,6087,urban+forest,0.8470905121004338,13573,11553,12.884259928962496,2.761125044385694,84.3546150266518
6085,6099,urban+forest,0.9329428218687474,13573,8796,2.6634427938677305,0.813723838307034,96.52283336782521
6089,6093,urban+forest,0.9782874757432759,11665,2244,36.218164776743286,6.223983720670776,57.55785150258592
6089,6103,urban+forest,0.9874523190089914,11665,927,3.8772572579072495,4.553020684924932,91.56972205716782
6089,6105,urban+forest,0.9976272295859925,11665,557,12.859319564847667,0.691990695131285,86.44868974002105
6091,6115,urban+forest,0.9440821818558195,93,247,7.907848395132988,1.560948934385963,90.53120267048105
6093,6105,urban+forest,0.9617984550921751,2244,557,5.103924111489118,2.311121318272329,92.58495457023855
6095,6097,urban+forest,0.9260262861503232,1330,10512,3.3819436548224937,3.3800896736478547,93.23796667152963
6095,6113,urban+forest,0.959957272648496,1330,568,1.454719379819359,1.9383223850917184,96.60695823508895
6099,6109,urban+forest,0.9987345942197057,8796,1478,39.37528085222965,0.7083533105712695,59.91636583719911
6101,6113,urban+forest,0.9867886178861788,416,568,5.756845999281751,4.2484438383800756,89.99471016233817
6101,6115,urban+forest,0.7360482654600302,416,247,2.876996419006093,27.23435346064445,69.8886501203495
6103,6105,urban+forest,0.9016207963576385,927,557,1.1311460474576411,3.9221793724973493,94.94667458004501
6001,6013,urban+barren,0.8761061946902654,212,127,7.92061930351915,4.506627191527984,87.57275350495283
6001,6075,urban+barren,0.9425891568748712,212,84,4.649486922500179,3.523623140817603,91.82688993668222
6001,6077,urban+barren,0.9381443298969073,212,79,4.457206676835156,5.49400311265894,90.04879021050591
6001,6081,urban+barren,0.9079365079365079,212,103,5.068264855235177,3.948626957241572,90.98310818752326
6001,6085,urban+barren,0.7285223367697594,212,79,32.45718650015174,36.32425845160123,31.21855504824703
6001,6099,urban+barren,0.9150943396226415,212,106,6.890735278092897,6.661854116259462,86.44741060564763
6003,6005,urban+barren,,0,0,,,
6003,6009,urban+barren,,0,0,,,
6003,6017,urban+barren,,0,0,,,
6003,6051,urban+barren,,0,104,,,
6003,6109,urban+barren,,0,0,,,
6005,6009,urban+barren,,0,0,,,
6005,6017,urban+barren,,0,0,,,
6005,6067,urban+barren,,0,279,,,
6005,6077,urban+barren,,0,79,,,
6007,6011,urban+barren,,0,0,,,
6007,6021,urban+barren,,0,0,,,
6007,6063,urban+barren,,0,0,,,
6007,6101,urban+barren,,0,0,,,
6007,6103,urban+barren,,0,0,,,
6007,6115,urban+barren,,0,0,,,
6009,6077,urban+barren,,0,79,,,
6009,6099,urban+barren,,0,106,,,
6009,6109,urban+barren,,0,0,,,
6011,6021,urban+barren,,0,0,,,
6011,6033,urban+barren,,0,0,,,
6011,6101,urban+barren,,0,0,,,
6011,6113,urban+barren,,0,12,,,
