fips,lc_type,n_county,n_pool,num_neighbors,kl_div,l1_distance,top_color,top_contrib
6073,urban+shrub,53428,140165,3,0.7137511142859024,0.27979341534096996,terracotta,0.17942647886257504
6075,barren,112,193,4,0.2943953035945556,0.15190476190476193,coffee,0.10650632938496603
6075,forest,91,71571,4,0.8874118676142219,0.18964102104440772,grey,0.5123960916107491
6075,urban,189391,617137,4,0.8652941762985884,0.33135995604486407,coffee,0.3768322522116764
6075,urban+barren,401,1671,4,0.7012755985451843,0.2541576085869929,coffee,0.2821386803242427
6075,urban+forest,4475,238803,4,1.5915671977612504,0.3874302880377156,coffee,0.6966494861327341
6075,urban+shrub,589,12635,4,1.8813474584168486,0.37779316083584996,coffee,0.7590157409179488
6077,crop,3164,7638,6,0.21124054842047266,0.10072440394373108,brown,0.11305511506233998
6077,forest,3418,57526,6,0.7920515398656668,0.27647596588145373,brown,0.2966082808871362
6077,grass,98,417,6,0.20993522241693716,0.08256302521008402,azure,0.11543641861612998
6077,shrub,1217,16503,6,0.8246353182499324,0.278290019897437,brown,0.45455790367883564
6077,urban,69596,810412,6,0.9789192468730089,0.3196293564593028,brown,0.34134002343650277
6077,urban+barren,259,1646,6,0.679060290682594,0.30708910162591874,brown,0.2948324024079298
6077,urban+crop,82027,162169,6,0.242089321420273,0.142419385123362,brown,0.0970580511672503
6077,urban+forest,18040,194639,6,0.6076154079863845,0.23314155561589323,brown,0.30052697785130505
6077,urban+grass,12480,196101,6,0.6195872239014044,0.1981483321184096,azure,0.24949109608254164
6077,urban+shrub,1022,19803,6,0.8478147023960849,0.304902441390184,brown,0.3399971481854871
6079,crop,410,5794,4,0.9381887070704626,0.35030864197530864,brown,0.3733188939665097
6079,forest,6970,34530,4,0.7300752494716721,0.27701947270365923,sage,0.5121468643257667
6079,grass,504,2099,4,0.7144164028148363,0.22195131637792745,brown,0.3134253887319927
6079,shrub,7142,17965,4,0.5539552229113515,0.24284184607424605,brown,0.2936523045293357
6079,urban+crop,1964,120176,4,1.2633192819934973,0.3235911400892185,sage,0.4929698104296283
6079,urban+forest,10506,96822,4,0.7708094645367778,0.2658591201511999,sage,0.5125719309092175
6079,urban+grass,55915,123527,4,0.36794013217065336,0.18211055077138188,brown,0.1420239641398513
6079,urban+shrub,4445,11505,4,0.5112441223236707,0.2312157381677476,brown,0.21274124690745955
6081,barren,81,209,4,0.3609645646174628,0.15146463443677066,brown,0.10312398851444582
6081,crop,3,478,4,0.26801700147108787,0.05419266401966345,brown,0.16425750924332735
6081,forest,14689,52753,4,0.3225695041938655,0.15365261789690282,brown,0.1722200539843456
6081,shrub,81,4588,4,1.765378986598547,0.26542432796724397,brown,0.7914889459169934
6081,urban,45235,872839,4,1.912898514448042,0.4291391844156249,brown,0.6379426495101308
6081,urban+barren,252,1520,4,0.9934722579970572,0.301702005223319,brown,0.4065415103701898
6081,urban+forest,109325,247449,4,0.3073128393787645,0.13334805797679028,brown,0.1336100643479813
6081,urban+shrub,1359,10547,4,1.3668971358197475,0.36397983532429473,brown,0.45312199415726406
6083,crop,524,3108,3,0.6478955544084611,0.21260404105761593,brown,0.2360697056544709
6083,forest,8672,26907,3,0.47724841253812056,0.18435646964657137,green,0.1439736810311545
6083,grass,182,3509,3,0.5526222620082255,0.18013173744777916,indigo,0.2789548753207691
6083,shrub,1646,20483,3,0.728731899278333,0.26223334048279834,indigo,0.24057013423925017
6083,urban+crop,22544,51947,3,0.4407181860404246,0.18806129541789315,terracotta,0.1127190208895622
6083,urban+forest,50475,91240,3,0.22597377311953867,0.10131810643460251,green,0.05945710877461826
6083,urban+grass,27991,222674,3,0.6302418948797514,0.21579829744208767,indigo,0.1813092979853527
6083,urban+shrub,965,14086,3,0.7364469593917755,0.20605166234516503,indigo,0.2459019906575472
6085,crop,473,6092,6,1.4710464360864415,0.33181970546827866,cocoa,0.8897812530077478
6085,forest,10692,59214,6,0.6829978344335365,0.271223739644826,cocoa,0.45399558175298416
6085,grass,26,341,6,0.3107357632112507,0.10630359498680739,cocoa,0.17893118694549576
6085,shrub,1919,7186,6,0.3657151636883293,0.14890777406374367,cocoa,0.21128424792584163
6085,urban,360833,755555,6,0.1208263357460248,0.06977694537357483,red,0.039867601566478963
6085,urban+barren,248,1295,6,0.21471105605491106,0.08783489578688378,purple,0.0760753594571149
6085,urban+crop,333,80271,6,2.2766837952598378,0.35457095150573903,cocoa,0.9260411743135605
6085,urban+forest,52092,283798,6,0.8398074919937017,0.2868692070371949,cocoa,0.4357028701839085
6085,urban+grass,35730,120474,6,0.11073872627599725,0.07312327074206787,amber,0.03834137768536517
6085,urban+shrub,3821,12292,6,0.275031184522187,0.137654133005979,cocoa,0.12039821234506388
6087,barren,16,97,4,-0.21877438523459714,0.15185185185185185,green,-0.003585473396531738
6087,crop,2,2246,4,-0.03135456698201818,0.08318739054290719,bar,0.03562998032433804
6087,forest,17255,57734,4,0.1468164289945828,0.09102810633139966,brown,0.09592385696228496
6087,shrub,2,4349,4,-0.12226029705447733,0.12266925005698653,brown,-0.051952542521345714
6087,urban,21,411533,4,0.3675762028136739,0.17924005450961383,terracotta,0.14416443634739462
6087,urban+barren,29,684,4,-0.0951149375122507,0.11857609459627073,foo,0.027927762066711746
6087,urban+crop,12,46081,4,0.0032007592621751194,0.09531668076064095,bar,0.07598814403981434
6087,urban+forest,52443,237083,4,0.19633040224927178,0.1005095691479494,brown,0.13066259198319694
6087,urban+shrub,34,6952,4,0.11350159479387925,0.09221506914639961,lavender,0.054328489359279274
6089,crop,71,317,6,0.6693878247510041,0.21272774260240349,brown,0.31414979183616415
6089,forest,16023,32404,6,0.5769665107038267,0.212647527939887,brown,0.3227483152339351
6089,grass,40,531,6,0.6886564805270144,0.1868888288044703,brown,0.38214838604552676
6089,shrub,1296,7335,6,1.5245267602716763,0.39340407105548,brown,0.9086481983834211
6089,urban+crop,5,509,6,0.5403549369755342,0.10439607159559541,amber,0.11829063659201948
6089,urban+forest,31609,45320,6,0.2834542955010044,0.14028878498863107,brown,0.12704413210258436
6089,urban+grass,3087,14228,6,1.2631355924450824,0.3740527463900182,brown,0.39746811102271995
6089,urban+shrub,384,2401,6,1.2889677400927384,0.3348451020055224,brown,0.3450475378837261
6091,forest,614,32740,4,2.405099204238347,0.5780611584082844,tan,1.7874287359850287
6091,grass,20,273,4,0.6046737806678415,0.19126288945559375,ivory,0.20268016054189145
6091,shrub,60,2627,4,1.8497930894002925,0.30353792548914504,tan,1.1563217259933216
6091,urban+forest,164,13865,4,1.702495836913736,0.42980733554906236,tan,1.2545333721045513
6091,urban+grass,184,2647,4,1.375159694901248,0.4192208968745281,orange,0.3256306312029274
6091,urban+shrub,44,1485,4,1.4203180684666252,0.2835786237048188,tan,0.32542491904749865
6093,crop,32,176,5,0.4771097941430262,0.16575433911882512,cocoa,0.22349615459449856
6093,forest,4532,39534,5,1.5819386375814661,0.3720804124924437,cocoa,0.9168182227897129
6093,grass,78,126,5,0.2328204106508097,0.11059714045416316,cocoa,0.07761363926434205
6093,shrub,1399,3868,5,0.8721936162745523,0.2945097045709882,cocoa,0.5010219083211354
6093,urban+crop,297,460,5,0.3011569146450071,0.1269885512198046,cocoa,0.08994532965721963
6093,urban+forest,5396,63986,5,1.9021658158977008,0.43532780953369943,cocoa,0.7321673860551582
6093,urban+grass,1321,5680,5,1.1846384201135276,0.3824897095033923,cocoa,0.33727852600090147
6093,urban+shrub,377,1241,5,0.8391941404873977,0.27073579697994477,cocoa,0.2088379678645955
6095,crop,556,4153,6,0.7682484430095367,0.25885495373684353,brown,0.24509333441974604
6095,forest,2457,83480,6,1.45731518016589,0.3299615442959964,green,0.47535519383450053
6095,grass,412,852,6,0.391327133327231,0.16559300873907612,alabaster,0.09323615412212066
6095,shrub,4391,23807,6,0.6606260515598636,0.23970659175043005,indigo,0.2124176492864494
6095,urban+crop,5627,89401,6,1.347456874439643,0.3666783892421434,brown,0.38185166967675843
6095,urban+forest,4332,208261,6,1.0284102453534378,0.3154116887707946,brown,0.2255466772696623
6095,urban+grass,103555,304820,6,0.3758991432233209,0.16930612390132854,indigo,0.08509149803888161
6095,urban+shrub,2834,18361,6,0.6338483713591226,0.22958359884219215,indigo,0.19624550523437873
6097,crop,156,1801,6,0.1881634708421948,0.11270552687195527,azure,0.1275273696956233
6097,forest,23452,94931,6,0.6968985258701558,0.32877155504410277,brown,0.34457342559968596
6097,grass,33,914,6,0.20014788323971983,0.09164546100130193,azure,0.14624705114084788
6097,shrub,8119,20154,6,0.2524821155789696,0.13547551693032164,azure,0.10467552411205328
6097,urban+crop,66,16453,6,0.23352831361648668,0.16916103422379575,azure,0.3897060890297998
6097,urban+forest,44237,175160,6,0.5467474019140839,0.2542463356890214,brown,0.257275486781339
6097,urban+grass,62493,289244,6,0.327788364396918,0.14619864300102,azure,0.12093518724328552
6097,urban+shrub,2595,12135,6,0.3045897755576745,0.2189618279750885,azure,0.11513752669002311
6099,crop,1888,8915,7,0.56115711163288,0.23056497070950535,brown,0.18099133290322475
6099,forest,4863,54070,7,1.7448173106541107,0.48296725373076654,brown,0.7816559282600929
6099,grass,47,440,7,0.39639585784951714,0.13145459020428257,brown,0.14935938955817468
6099,shrub,747,10499,7,1.4035447280279882,0.3787115949922294,brown,0.786670561105909
6099,urban,72107,779895,7,1.2958440717475432,0.3663514793505424,brown,0.5595073492479479
6099,urban+barren,176,1273,7,0.6465938481060769,0.266991381338352,brown,0.303319647015226
6099,urban+crop,27931,161467,7,0.4410725316382346,0.17435285619180677,blue,0.13585409085110012
6099,urban+forest,35420,146801,7,0.8947819596156644,0.3464477563321227,brown,0.4288548386120909
6099,urban+grass,2514,124852,7,1.7529682600622758,0.4134567918200619,brown,0.6679603375616484
6099,urban+shrub,1191,12656,7,1.3412254076605015,0.3819023306693461,brown,0.598796281551189
6101,crop,631,4239,6,0.7217313362960923,0.22749503462221715,coffee,0.37445700189299386
6101,forest,576,50065,6,2.180992471228093,0.39564719804239096,coffee,1.2058502024627802
6101,shrub,329,9563,6,1.1082045721148883,0.28411535810160554,coffee,0.5647528193834831
6101,urban+crop,21356,114655,6,0.8883002379852386,0.28023616652854333,coffee,0.34624651790909783
6101,urban+forest,894,111442,6,2.440189733214629,0.3785277984387969,coffee,1.684114830869481
6101,urban+shrub,202,11119,6,1.2317667416276823,0.3041291341758537,coffee,0.49756419183350054
6103,crop,97,723,6,1.277320216477774,0.3146444736457877,gray,0.4739723513974851
6103,forest,3449,49544,6,2.148500927522301,0.4259754246967221,cocoa,1.2005397977872774
6103,grass,152,274,6,0.4176666237044178,0.16464237516869096,gray,0.14618331829654618
6103,shrub,2317,5732,6,0.8692336981447651,0.289821611895484,cocoa,0.47146783287939104
6103,urban+crop,35,4692,6,2.330175795481898,0.339235135683049,cocoa,1.028520256521597
6103,urban+forest,1930,75329,6,2.9305678966999738,0.455345187710737,cocoa,1.4448040333039793
6103,urban+grass,6602,19749,6,0.9897727902236447,0.3674210842460153,cocoa,0.2491338083248148
6103,urban+shrub,786,1885,6,0.7483389892710115,0.25498058757301745,cocoa,0.26843445059745075
6105,forest,2210,47557,5,2.024189359163234,0.47142369596824335,beige,1.7178152930671076
6105,urban+forest,1005,72825,5,2.2037114558574227,0.3744110372808692,beige,1.4575644915302621
6107,crop,3783,9973,4,0.6213515745340796,0.24388489332762486,brown,0.32593085834193947
6107,forest,3507,11304,4,1.0609906802623177,0.34084068873906015,brown,0.5472049220495684
6107,grass,173,2202,4,1.337851528778613,0.30286158598510493,brown,0.7165491598477405
6107,shrub,1832,12320,4,1.6057193780809245,0.363708498597544,brown,0.9744772266953273
6107,urban,1168,312556,4,4.185273726281224,0.45232270351983594,brown,1.769582845974993
6107,urban+barren,124,29648,4,3.2835713754422815,0.4014462485122055,brown,1.4474540272089795
6107,urban+crop,63403,142357,4,0.62905352075252,0.29383739050578705,brown,0.2778710152462101
6107,urban+forest,18968,34666,4,0.5205848757497035,0.21343404811331568,brown,0.26325649559637654
6107,urban+grass,15967,63990,4,1.0175344558634443,0.3201317485338684,brown,0.4467206750173294
6107,urban+shrub,1154,8891,4,1.6128681641867093,0.4485819244434656,brown,0.7635735492677421
6109,forest,13142,38380,6,0.540837267433818,0.2193991502781756,cocoa,0.2279214036740389
6109,grass,19,176,6,0.36142890367925723,0.11825709132644693,cocoa,0.07481764192469875
6109,shrub,375,5248,6,0.9590647392578967,0.28949282631538925,cocoa,0.5098828060453696
6109,urban+forest,3563,52374,6,1.7924362867843089,0.4061393193776276,cocoa,0.7321710135805458
6109,urban+shrub,43,3958,6,0.8517390904684878,0.19323490156823486,grey,0.28878518408118553
6111,barren,354,1485,3,0.9814021536611861,0.2830552280005896,brown,0.44315935121786093
6111,crop,355,2700,3,0.9029699896157416,0.2671244588925629,brown,0.3274551351027383
6111,forest,7396,33550,3,1.002329489832998,0.3967581022393274,sage,0.4503442221034515
6111,grass,1434,5114,3,0.8525034563339238,0.30235830745341613,brown,0.3421641772404443
6111,shrub,4462,22767,3,1.1002640132404282,0.36845275158956364,brown,0.4985522409312819
6111,urban,71625,2098716,3,2.3795450014629527,0.4856992778535289,brown,1.0887778260378909
6111,urban+barren,1283,22912,3,1.915010765632533,0.3872436706199007,brown,0.8796033813499704
6111,urban+crop,6270,50030,3,0.8062979046295417,0.3001429913276093,brown,0.2603500963370482
6111,urban+forest,17575,201477,3,1.3384911329553215,0.44839518048162114,sage,0.5596895112327488
6111,urban+grass,104660,274242,3,0.627071812161237,0.2780010779380253,brown,0.2566071994789802
6111,urban+shrub,4088,63933,3,1.8467471447052106,0.449657847567608,brown,0.7896454567807886
6113,crop,723,4064,6,0.9959020571530899,0.2979713751376688,grey,0.4777628267200935
6113,forest,703,23006,6,0.7876992098191943,0.26116487592474036,olive,0.18252604088277424
6113,grass,2,699,6,-0.015407400746546906,0.008344640434192668,cocoa,-0.006540699982401129
6113,shrub,552,11187,6,1.2915848003810184,0.3173836397266997,grey,0.3061318587481162
6113,urban,8594,296287,6,2.179444679677821,0.3808343589884332,foo,0.5460451964566695
6113,urban+barren,13,452,6,0.5793586406925036,0.2399159663865546,beige,0.1330929269635498
6113,urban+crop,31593,103485,6,0.824979777330964,0.3054645389542094,olive,0.14393950500311756
6113,urban+forest,1550,83490,6,1.058087541621906,0.2966491183396593,olive,0.32012152303188995
6113,urban+grass,1807,150338,6,1.5607728359662139,0.4222410296401735,grey,0.39528303553727095
6113,urban+other,29,29,6,0.0,0.0,aqua,0.0
6113,urban+shrub,814,10455,6,1.2691277036527397,0.35612977397406453,grey,0.21786168242922144
6115,crop,481,1535,6,0.20659834940106817,0.10113830817982157,coffee,0.11988327758130655
6115,forest,1921,73404,6,1.1153266012863998,0.3318022733930436,verde,0.6667404855155399
6115,shrub,1239,5067,6,0.761797509184048,0.3049103516827898,coffee,0.5868022305785221
6115,urban+crop,14124,38159,6,0.13780508440880762,0.05993501320725382,verde,0.10702829875108694
6115,urban+forest,708,64919,6,1.2929690490331947,0.3544957004140623,coffee,0.6287654515526537
6115,urban+grass,468,32630,6,2.498301557008263,0.4242236301398039,beige,0.7582446463936232
6115,urban+shrub,854,4517,6,0.883303671862685,0.27129121893351316,coffee,0.3480328981966273
