fips,lc_type,clr,count,exposure,observed_prop,baseline_prop,shrinkage_weight,stabilized_prop,movement,abs_movement,effective_n,exposure_bin
6047,urban+grass,olive,479,3828,0.12513061650992685,0.021370920160291493,0.9973944762897342,0.1248602681609179,-0.00027034834900895033,0.00027034834900895033,3838.0,100+
6047,urban+grass,orange,756,3828,0.1974921630094044,0.06055062066424841,0.9973944762897342,0.1971353585739037,-0.0003568044355006794,0.0003568044355006794,3838.0,100+
6047,urban+grass,plum,33,3828,0.008620689655172414,0.0002206550384659294,0.9973944762897342,0.008598803165811532,-2.1886489360882153e-05,2.1886489360882153e-05,3838.0,100+
6047,urban+grass,sage,25,3828,0.006530825496342737,0.043960239880807904,0.9973944762897342,0.006628348722982825,9.752322664008731e-05,9.752322664008731e-05,3838.0,100+
6047,urban+shrub,bar,3,731,0.004103967168262654,0.00013937039424400272,0.9865047233468286,0.004050463837979001,-5.350333028365274e-05,5.350333028365274e-05,741.0,100+
6047,urban+shrub,coffee,263,731,0.359781121751026,0.007543422588456647,0.9865047233468286,0.3550275765531506,-0.004753545197875408,0.004753545197875408,741.0,100+
6047,urban+shrub,crimson,57,731,0.07797537619699042,0.00039720562359540776,0.9865047233468286,0.07692843732285554,-0.0010469388741348867,0.0010469388741348867,741.0,100+
6047,urban+shrub,foo,3,731,0.004103967168262654,0.027313113011968433,0.9865047233468286,0.004417181012307267,0.0003132138440446134,0.0003132138440446134,741.0,100+
6047,urban+shrub,gold,14,731,0.019151846785225718,0.0003275204264734064,0.9865047233468286,0.01889780729320477,-0.00025403949202094933,0.00025403949202094933,741.0,100+
6047,urban+shrub,gray,63,731,0.08618331053351573,0.0018152993850281355,0.9865047233468286,0.08504474088238904,-0.0011385696511266863,0.0011385696511266863,741.0,100+
6047,urban+shrub,lavender,123,731,0.16826265389876882,0.01701015661748053,0.9865047233468286,0.16622145960347479,-0.0020411942952940354,0.0020411942952940354,741.0,100+
6047,urban+shrub,navy,1,731,0.0013679890560875513,0.043776240832041256,0.9865047233468286,0.001940300146181394,0.0005723110900938428,0.0005723110900938428,741.0,100+
6047,urban+shrub,olive,57,731,0.07797537619699042,0.047009633978502115,0.9865047233468286,0.07755748493898114,-0.00041789125800928417,0.00041789125800928417,741.0,100+
6047,urban+shrub,orange,136,731,0.18604651162790697,0.09201581853974669,0.9865047233468286,0.18477754141079278,-0.0012689702171141959,0.0012689702171141959,741.0,100+
6047,urban+shrub,plum,8,731,0.01094391244870041,0.0001742129928050034,0.9865047233468286,0.010798572375071591,-0.00014534007362881907,0.00014534007362881907,741.0,100+
6047,urban+shrub,sage,3,731,0.004103967168262654,0.009487639588160485,0.9865047233468286,0.004176621316979224,7.265414871657043e-05,7.265414871657043e-05,741.0,100+
6049,crop,aqua,8,73,0.1095890410958904,0.0027061971915686924,0.8795180722891566,0.09671159002308055,-0.012877451072809853,0.012877451072809853,83.0,50-100
6049,crop,beige,22,73,0.3013698630136986,0.007847971855549208,0.8795180722891566,0.2660057797416324,-0.035364083272066194,0.035364083272066194,83.0,50-100
6049,crop,coffee,4,73,0.0547945205479452,0.06239287969450041,0.8795180722891566,0.05570998550536149,0.0009154649574162899,0.0009154649574162899,83.0,50-100
6049,crop,grey,5,73,0.0684931506849315,0.045704663679826806,0.8795180722891566,0.06574754984094298,-0.0027456008439885188,0.0027456008439885188,83.0,50-100
6049,crop,indigo,1,73,0.0136986301369863,0.011426165919956701,0.8795180722891566,0.013424839267464662,-0.00027379086952163817,0.00027379086952163817,83.0,50-100
6049,crop,ivory,21,73,0.2876712328767123,0.006585079832817151,0.8795180722891566,0.2538054313051587,-0.03386580157155361,0.03386580157155361,83.0,50-100
6049,crop,lilac,5,73,0.0684931506849315,0.002946748053041465,0.8795180722891566,0.06059599374133029,-0.007897156943601213,0.007897156943601213,83.0,50-100
6049,crop,olive,2,73,0.0273972602739726,0.028775896803680426,0.8795180722891566,0.02756336106068439,0.00016610078671178835,0.00016610078671178835,83.0,50-100
6049,crop,orange,5,73,0.0684931506849315,0.0334365697447154,0.8795180722891566,0.06426946623430306,-0.004223684450628443,0.004223684450628443,83.0,50-100
6049,forest,aqua,22,252,0.0873015873015873,0.0033590406974949214,0.9618320610687023,0.08409767330906469,-0.0032039139925226084,0.0032039139925226084,262.0,100+
6049,forest,beige,148,252,0.5873015873015873,0.0071708932537207755,0.9618320610687023,0.565159194398997,-0.022142392902590347,0.022142392902590347,262.0,100+
6049,forest,ivory,12,252,0.047619047619047616,0.007197650318100331,0.9618320610687023,0.046076246195347344,-0.0015428014237002727,0.0015428014237002727,262.0,100+
6049,forest,lilac,15,252,0.05952380952380952,0.0028300741170683313,0.9618320610687023,0.057359926493017875,-0.0021638830307916454,0.0021638830307916454,262.0,100+
6049,forest,olive,44,252,0.1746031746031746,0.10572127783506534,0.9618320610687023,0.17197409457385746,-0.002629080029317138,0.002629080029317138,262.0,100+
