fips,lc_type,bldgtype,freq
6035,urban+shrub,S,0.0034227039361095267
6035,shrub,C,0.002852253280091272
6035,urban+shrub,C,0.002852253280091272
6035,crop,H,0.0022818026240730175
6035,urban+crop,H,0.0019965772960638907
6035,urban+grass,S,0.0019965772960638907
6035,forest,S,0.0017113519680547634
6035,grass,C,0.0011409013120365088
6035,grass,S,0.0005704506560182544
6035,urban+crop,M,0.0005704506560182544
6035,urban+crop,W,0.0002852253280091272
6033,forest,W,0.17245042492917848
6033,forest,M,0.1391643059490085
6033,urban+forest,W,0.13482648725212465
6033,forest,H,0.13279036827195467
6033,urban+forest,M,0.1248229461756374
6033,urban+forest,H,0.10154036827195467
6033,urban+grass,M,0.03780099150141643
6033,urban+grass,W,0.03780099150141643
6033,shrub,H,0.023990793201133145
6033,urban+grass,H,0.01761685552407932
6033,shrub,W,0.014606940509915014
6033,shrub,M,0.012570821529745042
6033,urban+forest,C,0.007170679886685552
6033,urban+forest,S,0.005842776203966006
6033,urban+shrub,H,0.005488668555240793
6033,urban+grass,C,0.005311614730878187
6033,urban+shrub,W,0.004691926345609066
6033,urban+shrub,M,0.004337818696883853
6033,forest,C,0.004160764872521246
6033,grass,W,0.0034525495750708213
6033,forest,S,0.002921388101983003
6033,grass,M,0.0025672804532577906
6033,grass,H,0.0013279036827195468
6033,urban+grass,S,0.0008852691218130312
6033,crop,W,0.0004426345609065156
6033,crop,C,0.0003541076487252125
6033,crop,M,0.0003541076487252125
6033,grass,C,0.00017705382436260624
6033,urban+shrub,C,0.00017705382436260624
6033,shrub,S,8.852691218130312e-05
6033,urban+crop,M,8.852691218130312e-05
6033,urban+crop,W,8.852691218130312e-05
6033,urban+shrub,S,8.852691218130312e-05
6031,urban+crop,W,0.37286275944043157
6031,urban+crop,M,0.3613422327877846
6031,crop,W,0.05348815945871811
6031,crop,M,0.04928225290298985
6031,urban+crop,C,0.024686842827100666
6031,urban+grass,M,0.022492456798025053
6031,urban+grass,W,0.02240102404681357
6031,urban+crop,H,0.017006491725336016
6031,urban+crop,S,0.011977690408704398
6031,forest,W,0.009509006125994332
6031,forest,M,0.006217427082380909
6031,urban+grass,H,0.005211666819054586
6031,urban+forest,W,0.005120234067843101
6031,urban+forest,M,0.005028801316631617
6031,urban+shrub,W,0.004937368565420134
6031,shrub,M,0.004114473804516778
6031,shrub,W,0.003748742799670842
6031,urban+barren,M,0.0032001462924019382
6031,urban+barren,H,0.0029258480387674866
6031,urban+grass,C,0.0028344152875560027
6031,urban+barren,W,0.0027429825363445184
6031,urban+shrub,M,0.0027429825363445184
6031,crop,H,0.0013714912681722592
6031,shrub,H,0.0006400292584803877
6031,barren,H,0.0005485965072689037
6031,crop,C,0.0005485965072689037
6031,crop,S,0.0005485965072689037
6031,forest,S,0.0003657310048459358
6031,grass,M,0.0003657310048459358
6031,urban+grass,S,0.0003657310048459358
6031,shrub,S,0.00027429825363445184
6031,urban+shrub,H,0.00027429825363445184
6031,forest,H,0.0001828655024229679
6031,grass,S,0.0001828655024229679
6031,grass,W,0.0001828655024229679
6031,shrub,C,0.0001828655024229679
6031,barren,M,9.143275121148396e-05
6029,urban,W,0.2139268256151196
6029,urban,M,0.2037553954875342
6029,urban+grass,W,0.06681553900409853
6029,urban+grass,M,0.06121920997807764
6029,urban+crop,W,0.03913345406516796
6029,urban+crop,M,0.03617870127040754
6029,urban+barren,W,0.02848545090616958
6029,urban+barren,M,0.025803025557930855
6029,urban,C,0.02542176713280048
6029,urban+forest,W,0.023910349804605057
6029,shrub,W,0.022766574529213927
6029,shrub,H,0.022208303263844445
6029,urban+forest,M,0.021459402785909777
6029,shrub,M,0.020356476627496903
6029,urban+grass,H,0.019553110660257896
6029,urban+shrub,W,0.016952383545975683
6029,urban+shrub,M,0.015931155621519314
6029,forest,W,0.010729701392954889
6029,forest,M,0.01062077041434621
6029,urban,H,0.009885486308737626
6029,urban+barren,H,0.009694857096172438
6029,urban+crop,H,0.009572309745237673
6029,urban,S,0.009490611511281164
6029,crop,W,0.008578314565433478
6029,barren,H,0.006317996759303386
6029,urban+shrub,H,0.0048065794311079645
6029,crop,M,0.004670415707847116
6029,grass,W,0.004643182963194946
6029,urban+grass,C,0.004602333846216691
6029,forest,H,0.004330006399694993
6029,grass,H,0.004030446208521126
6029,urban+crop,C,0.0035947222940864096
6029,urban+grass,S,0.00354025680478207
6029,grass,M,0.0031181492626734387
6029,crop,H,0.0028594381884778255
6029,urban+forest,H,0.002736890837543062
6029,urban+crop,S,0.002478179763347449
6029,urban+barren,C,0.0022875505507822607
6029,barren,W,0.002233085061477921
6029,barren,M,0.0015114173281954222
6029,crop,S,0.0014978009558693373
6029,urban+forest,C,0.0014024863495867431
6029,urban+barren,S,0.0010484606691085361
6029,crop,C,0.0010212279244563663
6029,shrub,S,0.0008033659672390082
6029,urban+forest,S,0.0007897495949129232
6029,shrub,C,0.0006127367546738198
6029,grass,S,0.0005038057760651407
6029,forest,C,0.0003948747974564616
6029,urban+shrub,C,0.00038125842513037674
6029,urban+shrub,S,0.00038125842513037674
6029,forest,S,0.0003267929358260372
6029,barren,S,0.0002859438188477826
6029,grass,C,0.0002859438188477826
6029,barren,C,5.446548930433954e-05
6027,urban+barren,W,0.1273209549071618
6027,urban+barren,M,0.10377984084880637
6027,urban+grass,W,0.09250663129973474
6027,urban+grass,M,0.08687002652519894
6027,urban+barren,H,0.07559681697612732
6027,urban+grass,H,0.046419098143236075
6027,shrub,W,0.03779840848806366
6027,urban+shrub,W,0.03149867374005305
6027,shrub,M,0.03083554376657825
6027,barren,H,0.03050397877984085
6027,shrub,H,0.029840848806366047
6027,barren,W,0.028183023872679045
6027,urban+barren,C,0.02553050397877984
6027,urban+barren,S,0.02486737400530504
6027,urban+shrub,M,0.023541114058355437
6027,grass,W,0.022546419098143235
6027,forest,W,0.021883289124668436
6027,barren,M,0.01956233421750663
6027,grass,H,0.01956233421750663
6027,urban+forest,W,0.019230769230769232
6027,grass,M,0.017572944297082227
6027,forest,M,0.016246684350132625
6027,urban+forest,M,0.013262599469496022
6027,forest,H,0.01226790450928382
6027,urban+forest,H,0.009283819628647215
6027,urban+shrub,H,0.008620689655172414
6027,barren,S,0.006631299734748011
6027,urban+grass,C,0.0033156498673740055
6027,urban+crop,M,0.002652519893899204
6027,urban+crop,W,0.0023209549071618036
6027,barren,C,0.0016578249336870027
6027,urban+shrub,C,0.0016578249336870027
6027,shrub,C,0.001326259946949602
6027,crop,M,0.000663129973474801
6027,forest,C,0.000663129973474801
6027,forest,S,0.000663129973474801
6027,grass,S,0.000663129973474801
6027,shrub,S,0.000663129973474801
6027,urban+forest,C,0.000663129973474801
6027,urban+grass,S,0.000663129973474801
6027,urban+shrub,S,0.000663129973474801
6025,urban+crop,W,0.2916248746238716
6025,urban+crop,M,0.2755767301905717
6025,crop,W,0.048729521899030424
6025,crop,M,0.04488465396188566
6025,urban+crop,H,0.03986960882647944
6025,barren,H,0.03318288197927115
6025,urban,M,0.03075894349715814
6025,urban,W,0.029505182213306586
6025,barren,W,0.028084252758274825
6025,barren,M,0.026914075560013375
6025,crop,H,0.026496155132062854
6025,urban+barren,H,0.02482447342026078
6025,urban+crop,C,0.024072216649949848
6025,urban+barren,W,0.01930792377131394
6025,urban+barren,M,0.018555667001003008
6025,urban+crop,S,0.010197258441992645
6025,urban,C,0.004764292878635908
6025,crop,C,0.0028418589100635237
6025,crop,S,0.002423938482113006
6025,urban+barren,S,0.0022567703109327986
6025,urban+shrub,M,0.0015880976262119693
6025,urban,S,0.0015045135406218655
6025,urban+barren,C,0.0014209294550317619
6025,urban+shrub,W,0.0014209294550317619
6025,forest,H,0.0012537612838515546
6025,urban+forest,W,0.0012537612838515546
6025,barren,S,0.0010865931126713474
6025,forest,M,0.0010865931126713474
6025,shrub,M,0.0010030090270812437
6025,barren,C,0.0009194249414911401
6025,urban+forest,M,0.0009194249414911401
6025,forest,W,0.0006686726847208291
6025,shrub,W,0.0005015045135406219
6025,urban+forest,H,0.00033433634236041456
6025,urban+forest,S,0.00016716817118020728
6023,forest,W,0.25204327858644043
6023,forest,M,0.22690122207519264
6023,urban+forest,W,0.19444228224488208
6023,urban+forest,M,0.18011987234373783
6023,forest,H,0.047871098310889704
6023,urban+forest,C,0.032069743909083834
6023,urban+forest,H,0.02467502140577567
6023,urban+forest,S,0.011208842531330272
6023,forest,C,0.006227134739627929
6023,shrub,M,0.004514672686230248
6023,shrub,W,0.0039697983965128044
6023,forest,S,0.003658441659531408
6023,urban+shrub,W,0.002802210632832568
6023,urban+shrub,M,0.0024130147116058222
6023,shrub,H,0.0009340702109441893
6023,urban,H,0.0008562310266988402
6023,urban+shrub,H,0.0008562310266988402
6023,urban,M,0.000700552658208142
6023,urban,W,0.0006227134739627928
6023,urban+grass,M,0.0006227134739627928
6023,urban+grass,W,0.0006227134739627928
6023,urban,C,0.00038919592122674555
6023,urban+barren,H,0.00038919592122674555
6023,urban+barren,W,0.00023351755273604732
6023,urban+shrub,S,0.00023351755273604732
6023,urban,S,0.0001556783684906982
6023,urban+barren,S,0.0001556783684906982
6023,urban+shrub,C,0.0001556783684906982
6023,urban+barren,C,7.78391842453491e-05
6023,urban+grass,C,7.78391842453491e-05
6021,urban+crop,W,0.13477173233270795
6021,urban+crop,M,0.12163852407754847
6021,urban+grass,W,0.11882426516572858
6021,urban+grass,M,0.10537836147592246
6021,urban+forest,W,0.05722326454033771
6021,forest,W,0.04878048780487805
6021,urban+forest,M,0.04346466541588493
6021,forest,M,0.04252657911194497
6021,shrub,W,0.03877423389618512
6021,shrub,M,0.03189493433395872
6021,urban+forest,H,0.029393370856785492
6021,crop,W,0.02564102564102564
6021,shrub,H,0.025328330206378986
6021,urban+grass,H,0.020950594121325827
6021,urban+crop,H,0.020012507817385866
6021,forest,H,0.019074421513445905
6021,crop,M,0.01813633520950594
6021,urban+shrub,W,0.014696685428392746
6021,crop,H,0.011569731081926203
6021,urban+shrub,M,0.01125703564727955
6021,urban+crop,C,0.010318949343339587
6021,urban+grass,C,0.007191994996873046
6021,urban+crop,S,0.0068792995622263915
6021,shrub,S,0.005628517823639775
6021,urban+shrub,H,0.005628517823639775
6021,forest,C,0.0028142589118198874
6021,grass,H,0.0028142589118198874
6021,grass,M,0.0028142589118198874
6021,crop,C,0.0025015634771732333
6021,crop,S,0.0025015634771732333
6021,urban+grass,S,0.0025015634771732333
6021,grass,W,0.002188868042526579
6021,forest,S,0.0012507817385866166
6021,shrub,C,0.0012507817385866166
6021,urban+forest,C,0.0012507817385866166
6021,grass,S,0.0009380863039399625
6021,urban+forest,S,0.0009380863039399625
6021,grass,C,0.0006253908692933083
6021,urban+shrub,S,0.0006253908692933083
6019,urban,W,0.2864207855124286
6019,urban,M,0.275044696926005
6019,urban+crop,W,0.06398869600322972
6019,urban+crop,M,0.0581204221696753
6019,urban,C,0.03721379548993598
6019,urban+barren,W,0.029499971163273544
6019,urban+barren,M,0.026904665782340388
6019,urban+grass,W,0.023963319683949477
6019,urban+grass,M,0.022247534459888113
6019,crop,W,0.013524424707307227
6019,urban+shrub,W,0.012068170021339178
6019,crop,M,0.011260741680604418
6019,urban,S,0.010900282599919257
6019,forest,W,0.010669588788280754
6019,urban+shrub,M,0.010323548070823
6019,urban+forest,W,0.00976123190495415
6019,shrub,W,0.00951611973008824
6019,forest,M,0.009371936097814176
6019,shrub,H,0.009343099371359364
6019,urban+forest,M,0.008088701770575005
6019,shrub,M,0.007958936501528346
6019,urban,H,0.007511967241478747
6019,forest,H,0.0073533652459772765
6019,urban+crop,H,0.005233865851548532
6019,urban+crop,C,0.003460407174577542
6019,crop,H,0.003157621546802007
6019,urban+barren,C,0.002912509371936098
6019,urban+barren,H,0.002652978833842782
6019,urban+crop,S,0.0023501932060672475
6019,barren,W,0.0021771728473383703
6019,urban+shrub,H,0.0018311321298806159
6019,grass,W,0.0015860199550147068
6019,urban+barren,S,0.0014995097756502682
6019,barren,M,0.001427417959513236
6019,urban+grass,C,0.001427417959513236
6019,crop,S,0.001326489416921391
6019,grass,M,0.0009804486994636368
6019,urban+grass,S,0.0009660303362362305
6019,urban+forest,H,0.0008795201568717919
6019,crop,C,0.0007930099775073534
6019,grass,S,0.0007641732510525406
6019,urban+grass,H,0.0006199896187784763
6019,barren,H,0.000576734529096257
6019,grass,C,0.0005046427129592249
6019,forest,S,0.00038929580713997346
6019,shrub,S,0.0002451121748659092
6019,barren,S,0.00018743872195628352
6019,forest,C,0.0001730203587288771
6019,urban+forest,C,0.0001730203587288771
6019,urban+shrub,C,0.00015860199550147067
6019,barren,C,0.00014418363227406425
6019,shrub,C,0.0001297652690466578
6019,urban+forest,S,0.00010092854259184497
6019,grass,H,5.76734529096257e-05
6019,urban+shrub,S,5.76734529096257e-05
6017,forest,W,0.2929907125900629
6017,forest,M,0.28740993711215695
6017,urban+forest,W,0.15876056807296657
6017,urban+forest,M,0.15047270001249427
6017,forest,H,0.05376702344758652
6017,urban+forest,C,0.010745075173878639
6017,urban+forest,H,0.01028695181375203
6017,urban+grass,W,0.008662696264212236
6017,urban+grass,M,0.007913039856732331
6017,forest,S,0.004622881179459414
6017,urban+forest,S,0.003831577193786181
6017,forest,C,0.003623339302819541
6017,shrub,W,0.002124026487859731
6017,shrub,M,0.0017491982841197785
6017,urban+shrub,W,0.0011661321894131857
6017,urban+shrub,M,0.0011244846112198575
6017,urban+grass,C,0.00037482820373995254
6017,shrub,H,0.00029153304735329643
6017,urban+grass,S,8.329515638665612e-05
6015,forest,H,0.2624179943767573
6015,forest,W,0.2268041237113402
6015,forest,M,0.20618556701030927
6015,urban+forest,W,0.12089971883786317
6015,urban+forest,M,0.09840674789128398
6015,urban+forest,H,0.046860356138706656
6015,urban+forest,C,0.014058106841611996
6015,forest,C,0.012496094970321775
6015,forest,S,0.006872852233676976
6015,urban+forest,S,0.00499843798812871
6013,urban+grass,W,0.13716014566163787
6013,urban+grass,M,0.13505188511349012
6013,urban,W,0.13390192481450044
6013,urban,M,0.13104071407058565
6013,urban+forest,W,0.09098376365577855
6013,urban+forest,M,0.08830052295813597
6013,forest,W,0.05582783451523697
6013,forest,M,0.054527284177093883
6013,urban+crop,W,0.02087725542808641
6013,urban+crop,M,0.020452865317744984
6013,shrub,W,0.015360183993647839
6013,urban+shrub,W,0.015209593954494428
6013,urban+shrub,M,0.014812583851271802
6013,shrub,M,0.014661993812118392
6013,urban,C,0.013073953399227884
6013,urban+grass,C,0.00826876214987816
6013,urban,S,0.007173561865126085
6013,urban+grass,S,0.006776551761903458
6013,urban+forest,C,0.006625961722750048
6013,urban,H,0.004531391178161706
6013,urban+grass,H,0.0044355611532459
6013,urban+forest,S,0.0038195109930728582
6013,crop,W,0.0035183309147660377
6013,crop,M,0.003354050872053227
6013,forest,S,0.0010541302740738714
6013,forest,C,0.0009583002491580648
6013,urban+barren,M,0.0009583002491580648
6013,urban+crop,C,0.0009446102455986638
6013,urban+shrub,H,0.0009446102455986638
6013,urban+crop,S,0.0008761602278016592
6013,urban+barren,W,0.0007529501957670509
6013,urban+shrub,S,0.0005339101388166361
6013,urban+shrub,C,0.00039701010322262684
6013,shrub,S,0.0003833200996632259
6013,shrub,C,0.000369630096103825
6013,grass,W,0.0003422500889850231
6013,shrub,H,0.0002738000711880185
6013,crop,S,0.00024642006406921664
6013,grass,M,0.00023273006050981572
6013,crop,H,0.0002190400569504148
6013,urban+crop,H,0.0002190400569504148
6013,forest,H,0.00012321003203460832
6013,grass,S,0.00012321003203460832
6013,crop,C,8.214002135640556e-05
6013,urban+forest,H,6.845001779700463e-05
6013,grass,C,5.47600142376037e-05
6013,urban+barren,S,2.738000711880185e-05
6013,urban+other,H,2.738000711880185e-05
6013,other,M,1.3690003559400925e-05
6013,other,S,1.3690003559400925e-05
6013,urban+other,S,1.3690003559400925e-05
6011,urban+crop,W,0.28564940962761126
6011,urban+crop,M,0.28201634877384196
6011,urban+forest,W,0.0681198910081744
6011,urban+forest,M,0.06448683015440508
6011,crop,W,0.04586739327883742
6011,forest,W,0.043596730245231606
6011,crop,M,0.04041780199818347
6011,forest,M,0.04041780199818347
6011,shrub,W,0.02815622161671208
6011,urban+crop,C,0.02452316076294278
6011,urban+shrub,M,0.013169845594913715
6011,urban+shrub,W,0.010899182561307902
6011,shrub,M,0.01044504995458674
6011,urban+crop,S,0.008174386920980926
6011,crop,H,0.004995458673932788
6011,crop,S,0.004995458673932788
6011,crop,C,0.004087193460490463
6011,urban+crop,H,0.0036330608537693005
6011,forest,H,0.0027247956403269754
6011,shrub,H,0.0027247956403269754
6011,urban+forest,C,0.002270663033605813
6011,urban+grass,M,0.002270663033605813
6011,forest,S,0.0013623978201634877
6011,urban+shrub,H,0.0013623978201634877
6011,forest,C,0.0009082652134423251
6011,grass,M,0.0009082652134423251
6011,grass,W,0.0009082652134423251
6011,urban+forest,H,0.0009082652134423251
6009,forest,W,0.265129371007903
6009,forest,M,0.2562520298798311
6009,shrub,W,0.06582223665692324
6009,shrub,M,0.06571397639926382
6009,urban+forest,W,0.0646313738226697
6009,urban+forest,M,0.05737793655948901
6009,urban+grass,W,0.03756630940781639
6009,urban+grass,M,0.035617624769946954
6009,urban+shrub,W,0.03312763884378045
6009,urban+shrub,M,0.03085417343293277
6009,forest,H,0.021652051531882648
6009,shrub,H,0.012016888600194868
6009,urban+forest,H,0.01104254628126015
6009,forest,S,0.008552560355093644
6009,urban+forest,C,0.008119519324455992
6009,forest,C,0.006495615459564794
6009,urban+shrub,H,0.004546930821695355
6009,urban+grass,H,0.004222150048717116
6009,urban+forest,S,0.002381725668507091
6009,shrub,C,0.0022734654108476776
6009,urban+grass,C,0.001407383349572372
6009,shrub,S,0.0012991230919129587
6009,urban+shrub,C,0.0010826025765941322
6009,grass,M,0.0007578218036158926
6009,urban+shrub,S,0.0007578218036158926
6009,grass,W,0.0006495615459564793
6009,urban+grass,S,0.0006495615459564793
6007,urban+forest,W,0.18938835666912307
6007,urban+forest,M,0.1673728813559322
6007,forest,W,0.14084377302873988
6007,forest,M,0.1187822402358143
6007,forest,H,0.07396831245394252
6007,urban+grass,W,0.05186072218128224
6007,urban+grass,M,0.04928150331613854
6007,urban+forest,H,0.03062822402358143
6007,urban+forest,C,0.024824981577008107
6007,shrub,H,0.021923360353721444
6007,shrub,W,0.01879145173176124
6007,urban+crop,W,0.01787030213706706
6007,urban+crop,M,0.01782424465733235
6007,shrub,M,0.014323876197494473
6007,urban+forest,S,0.010777450257921886
6007,urban+grass,H,0.009073323507737657
6007,urban+shrub,W,0.006494104642593957
6007,crop,W,0.005250552689756816
6007,urban+shrub,M,0.0050202652910832715
6007,urban+grass,C,0.003960943257184967
6007,crop,M,0.003914885777450258
6007,urban+shrub,H,0.0035464259395725866
6007,forest,C,0.002809506263817244
6007,forest,S,0.002394988946204864
6007,urban+crop,H,0.0019804716285924833
6007,crop,H,0.001658069270449521
6007,urban+grass,S,0.0012896094325718496
6007,grass,W,0.0008750921149594694
6007,urban+crop,C,0.0008290346352247605
6007,grass,M,0.0006908621960206337
6007,crop,C,0.0004605747973470892
6007,shrub,C,0.0004605747973470892
6007,urban+shrub,S,0.0003224023581429624
6007,urban+crop,S,0.0002763448784082535
6007,grass,H,9.211495946941784e-05
6007,shrub,S,9.211495946941784e-05
6007,urban+shrub,C,4.605747973470892e-05
6005,forest,M,0.2805726784649036
6005,forest,W,0.2626764764366673
6005,urban+forest,W,0.07635712865380792
6005,urban+forest,M,0.0729767349373633
6005,urban+grass,W,0.05050705905746669
6005,urban+grass,M,0.05010936567906144
6005,shrub,M,0.048518592165440445
6005,shrub,W,0.041360111354145954
6005,urban+shrub,W,0.022668522569099226
6005,urban+shrub,M,0.02127659574468085
6005,forest,H,0.014515808311791608
6005,urban+grass,C,0.007556174189699742
6005,shrub,H,0.006959634122091867
6005,urban+forest,C,0.005567707297673493
6005,urban+forest,S,0.005368860608470869
6005,urban+grass,H,0.004772320540862995
6005,urban+shrub,H,0.004374627162457745
6005,urban+grass,S,0.003976933784052496
6005,shrub,C,0.0031815470272419963
6005,forest,S,0.0029827003380393717
6005,forest,C,0.0023861602704314975
6005,urban+forest,H,0.0021873135812288725
6005,shrub,S,0.001988466892026248
6005,crop,W,0.0013919268244183733
6005,grass,W,0.0013919268244183733
6005,urban+shrub,C,0.0011930801352157488
6005,crop,M,0.000994233446013124
6005,grass,C,0.000994233446013124
6005,grass,M,0.0007953867568104991
6005,urban+shrub,S,0.00039769337840524953
6003,forest,W,0.42333333333333334
6003,forest,M,0.4066666666666667
6003,forest,H,0.056666666666666664
6003,shrub,M,0.03
6003,urban+forest,W,0.023333333333333334
6003,shrub,W,0.016666666666666666
6003,urban+shrub,W,0.013333333333333334
6003,forest,C,0.01
6003,urban+shrub,M,0.01
6003,urban+forest,M,0.006666666666666667
6003,urban+forest,C,0.0033333333333333335
6001,urban,M,0.2641982593302847
6001,urban,W,0.26401386635196933
6001,urban+grass,M,0.08784481486944977
6001,urban+grass,W,0.08688597138220977
6001,urban,C,0.06025962531346806
6001,urban+forest,W,0.0445493435609972
6001,urban+forest,M,0.04424202193047155
6001,urban,S,0.028052318434380684
6001,forest,M,0.02089787087574372
6001,forest,W,0.02020947042336628
6001,urban+shrub,W,0.01277228696464572
6001,urban+shrub,M,0.012047007916605202
6001,urban+grass,C,0.011469243251216994
6001,shrub,M,0.008014948124108768
6001,shrub,W,0.008002655258887742
6001,urban+grass,S,0.007301961941289276
6001,urban,H,0.006748783006343118
6001,urban+forest,C,0.002126665683237449
6001,urban+grass,H,0.0015366081526282146
6001,urban+forest,S,0.0012907508482077003
6001,urban+barren,M,0.001130943600334366
6001,urban+barren,W,0.0010203078133451345
6001,urban+shrub,C,0.0007498647784825687
6001,urban+shrub,S,0.0006269361262723115
6001,forest,S,0.0005163003392830801
6001,forest,C,0.0005040074740620544
6001,shrub,S,0.0005040074740620544
6001,urban+crop,W,0.00035649309140974576
6001,urban+forest,H,0.0003073216305256429
6001,shrub,C,0.0002950287653046172
6001,urban+crop,M,0.0002950287653046172
6001,urban+barren,C,0.00024585730442051434
6001,urban+other,M,0.00019668584353641148
6001,urban+other,W,0.00019668584353641148
6001,urban+barren,S,0.00018439297831538575
6001,grass,M,0.00017210011309436003
6001,grass,W,0.00012292865221025717
6001,forest,H,3.687859566307715e-05
6001,grass,C,2.4585730442051434e-05
6001,urban+barren,H,2.4585730442051434e-05
6001,urban+crop,C,1.2292865221025717e-05
6001,urban+shrub,H,1.2292865221025717e-05
