fips,lc_type,clr,count,exposure
6069,grass,bar,1,35
6069,grass,beige,1,35
6069,grass,coffee,11,35
6069,grass,green,3,35
6069,grass,lilac,3,35
6069,grass,red,1,35
6069,grass,terracotta,3,35
6069,shrub,alabaster,49,534
6069,shrub,azure,14,534
6069,shrub,beige,25,534
6069,shrub,coffee,252,534
6069,shrub,green,81,534
6069,shrub,lilac,49,534
6069,shrub,red,34,534
6069,shrub,terracotta,30,534
6069,urban+crop,alabaster,77,819
6069,urban+crop,azure,20,819
6069,urban+crop,bar,1,819
6069,urban+crop,beige,30,819
6069,urban+crop,coffee,296,819
6069,urban+crop,green,78,819
6069,urban+crop,lilac,119,819
6069,urban+crop,plum,4,819
6069,urban+crop,red,109,819
6069,urban+crop,terracotta,56,819
6069,urban+crop,yellow,29,819
6069,urban+forest,alabaster,12,298
6069,urban+forest,beige,4,298
6069,urban+forest,coffee,116,298
6069,urban+forest,green,89,298
6069,urban+forest,lilac,33,298
6069,urban+forest,red,32,298
6069,urban+forest,terracotta,12,298
6069,urban+grass,alabaster,763,9682
6069,urban+grass,azure,295,9682
6069,urban+grass,bar,13,9682
6069,urban+grass,beige,149,9682
6069,urban+grass,coffee,3116,9682
6069,urban+grass,green,1052,9682
6069,urban+grass,lilac,1706,9682
6069,urban+grass,plum,49,9682
6069,urban+grass,red,1278,9682
6069,urban+grass,terracotta,776,9682
6069,urban+grass,yellow,485,9682
6069,urban+shrub,alabaster,50,412
6069,urban+shrub,azure,18,412
6069,urban+shrub,bar,2,412
6069,urban+shrub,beige,8,412
6069,urban+shrub,coffee,145,412
6069,urban+shrub,green,36,412
6069,urban+shrub,lilac,50,412
6069,urban+shrub,plum,2,412
6069,urban+shrub,red,71,412
6069,urban+shrub,terracotta,29,412
6069,urban+shrub,yellow,1,412
6071,barren,alabaster,1047,11598
6071,barren,amber,435,11598
6071,barren,cocoa,5549,11598
6071,barren,green,435,11598
6071,barren,grey,8,11598
6071,barren,indigo,14,11598
6071,barren,navy,1622,11598
6071,barren,orange,1611,11598
6071,barren,purple,95,11598
6071,barren,red,782,11598
6071,crop,alabaster,11,24
6071,crop,cocoa,10,24
6071,crop,grey,1,24
6071,crop,navy,1,24
6071,crop,orange,1,24
6071,forest,alabaster,3521,32905
6071,forest,amber,935,32905
6071,forest,cocoa,13773,32905
6071,forest,green,5943,32905
6071,forest,grey,16,32905
6071,forest,indigo,16,32905
6071,forest,navy,2942,32905
6071,forest,orange,3959,32905
6071,forest,purple,168,32905
6071,forest,red,1632,32905
6071,grass,alabaster,1462,4527
6071,grass,amber,195,4527
6071,grass,cocoa,1444,4527
6071,grass,green,119,4527
6071,grass,grey,14,4527
6071,grass,indigo,1,4527
6071,grass,navy,529,4527
6071,grass,orange,525,4527
6071,grass,purple,119,4527
6071,grass,red,119,4527
6071,shrub,alabaster,1225,11926
6071,shrub,amber,406,11926
6071,shrub,cocoa,5450,11926
6071,shrub,green,804,11926
6071,shrub,grey,8,11926
6071,shrub,indigo,16,11926
6071,shrub,lemon,3,11926
6071,shrub,navy,2007,11926
6071,shrub,orange,795,11926
6071,shrub,purple,28,11926
6071,shrub,red,1184,11926
6071,urban,alabaster,36567,343135
6071,urban,amber,33395,343135
6071,urban,cocoa,90259,343135
6071,urban,green,20301,343135
6071,urban,grey,626,343135
6071,urban,indigo,610,343135
6071,urban,lemon,611,343135
6071,urban,navy,30044,343135
6071,urban,orange,55375,343135
6071,urban,purple,30635,343135
6071,urban,red,44712,343135
6071,urban+barren,alabaster,8163,77048
6071,urban+barren,amber,9758,77048
6071,urban+barren,cocoa,17989,77048
6071,urban+barren,green,2941,77048
6071,urban+barren,grey,128,77048
6071,urban+barren,indigo,127,77048
6071,urban+barren,lemon,213,77048
6071,urban+barren,navy,6823,77048
6071,urban+barren,orange,13716,77048
6071,urban+barren,purple,5398,77048
6071,urban+barren,red,11792,77048
6071,urban+crop,alabaster,109,944
6071,urban+crop,amber,109,944
6071,urban+crop,cocoa,245,944
6071,urban+crop,green,61,944
6071,urban+crop,grey,10,944
6071,urban+crop,indigo,2,944
6071,urban+crop,lemon,10,944
6071,urban+crop,navy,59,944
6071,urban+crop,orange,143,944
6071,urban+crop,purple,49,944
6071,urban+crop,red,147,944
6071,urban+forest,alabaster,1670,18669
6071,urban+forest,amber,1289,18669
6071,urban+forest,cocoa,6840,18669
6071,urban+forest,green,3207,18669
6071,urban+forest,grey,29,18669
6071,urban+forest,indigo,1,18669
6071,urban+forest,lemon,15,18669
6071,urban+forest,navy,548,18669
6071,urban+forest,orange,2430,18669
6071,urban+forest,purple,941,18669
6071,urban+forest,red,1699,18669
6071,urban+grass,alabaster,3640,36401
6071,urban+grass,amber,3952,36401
6071,urban+grass,cocoa,9019,36401
6071,urban+grass,green,1464,36401
6071,urban+grass,grey,12,36401
6071,urban+grass,indigo,12,36401
6071,urban+grass,lemon,8,36401
6071,urban+grass,navy,3635,36401
6071,urban+grass,orange,6611,36401
6071,urban+grass,purple,2186,36401
6071,urban+grass,red,5862,36401
6071,urban+shrub,alabaster,2853,29498
6071,urban+shrub,amber,2582,29498
6071,urban+shrub,cocoa,7980,29498
6071,urban+shrub,green,2027,29498
6071,urban+shrub,grey,27,29498
6071,urban+shrub,indigo,27,29498
6071,urban+shrub,lemon,27,29498
6071,urban+shrub,navy,2851,29498
6071,urban+shrub,orange,4635,29498
6071,urban+shrub,purple,2623,29498
6071,urban+shrub,red,3866,29498
6073,barren,beige,12,708
6073,barren,blue,19,708
6073,barren,cocoa,350,708
6073,barren,foo,13,708
6073,barren,ivory,115,708
6073,barren,lemon,22,708
6073,barren,lilac,6,708
6073,barren,olive,115,708
6073,barren,terracotta,56,708
6073,crop,cocoa,5,13
6073,crop,ivory,5,13
6073,crop,olive,2,13
6073,crop,terracotta,1,13
6073,forest,beige,296,21598
6073,forest,blue,92,21598
6073,forest,cocoa,10493,21598
6073,forest,grey,22,21598
6073,forest,ivory,1802,21598
6073,forest,lemon,92,21598
6073,forest,olive,6742,21598
6073,forest,sage,235,21598
6073,forest,sienna,22,21598
6073,forest,terracotta,1802,21598
6073,grass,beige,2,62
6073,grass,cocoa,22,62
6073,grass,grey,2,62
6073,grass,ivory,20,62
6073,grass,lemon,2,62
6073,grass,olive,10,62
6073,grass,terracotta,4,62
6073,shrub,amber,14,12372
6073,shrub,beige,1504,12372
6073,shrub,blue,571,12372
6073,shrub,cocoa,5466,12372
6073,shrub,foo,224,12372
6073,shrub,grey,190,12372
6073,shrub,ivory,1154,12372
6073,shrub,lavender,23,12372
6073,shrub,lemon,224,12372
6073,shrub,lilac,300,12372
6073,shrub,maroon,14,12372
6073,shrub,olive,1154,12372
6073,shrub,sage,190,12372
6073,shrub,sienna,190,12372
6073,shrub,terracotta,1154,12372
6073,urban,amber,2904,612232
6073,urban,beige,12534,612232
6073,urban,blue,18224,612232
6073,urban,cocoa,184726,612232
6073,urban,foo,29878,612232
6073,urban,grey,1828,612232
6073,urban,ivory,64765,612232
6073,urban,lavender,1294,612232
6073,urban,lemon,76857,612232
6073,urban,lilac,47253,612232
6073,urban,maroon,570,612232
6073,urban,olive,64765,612232
6073,urban,sage,1828,612232
6073,urban,sienna,4232,612232
6073,urban,terracotta,100574,612232
6073,urban+barren,amber,26,7544
6073,urban+barren,beige,132,7544
6073,urban+barren,blue,355,7544
6073,urban+barren,cocoa,2333,7544
6073,urban+barren,foo,349,7544
6073,urban+barren,grey,16,7544
6073,urban+barren,ivory,789,7544
6073,urban+barren,lavender,10,7544
6073,urban+barren,lemon,969,7544
6073,urban+barren,lilac,577,7544
6073,urban+barren,maroon,6,7544
6073,urban+barren,olive,657,7544
6073,urban+barren,sage,15,7544
6073,urban+barren,sienna,37,7544
6073,urban+barren,terracotta,1273,7544
6073,urban+crop,beige,8,144
6073,urban+crop,blue,2,144
6073,urban+crop,cocoa,45,144
6073,urban+crop,foo,8,144
6073,urban+crop,ivory,12,144
6073,urban+crop,lemon,17,144
6073,urban+crop,lilac,12,144
6073,urban+crop,olive,15,144
6073,urban+crop,terracotta,25,144
6073,urban+forest,amber,148,122649
6073,urban+forest,beige,1575,122649
6073,urban+forest,cocoa,52627,122649
6073,urban+forest,foo,2084,122649
6073,urban+forest,grey,30,122649
6073,urban+forest,ivory,4635,122649
6073,urban+forest,lavender,5,122649
6073,urban+forest,lemon,9642,122649
6073,urban+forest,lilac,2084,122649
6073,urban+forest,maroon,5,122649
6073,urban+forest,olive,28997,122649
6073,urban+forest,sage,1119,122649
6073,urban+forest,sienna,416,122649
6073,urban+forest,terracotta,19282,122649
6073,urban+grass,amber,16,13059
6073,urban+grass,beige,162,13059
6073,urban+grass,cocoa,3871,13059
6073,urban+grass,foo,910,13059
6073,urban+grass,grey,16,13059
6073,urban+grass,ivory,1401,13059
6073,urban+grass,lavender,16,13059
6073,urban+grass,lemon,1401,13059
6073,urban+grass,lilac,1161,13059
6073,urban+grass,maroon,2,13059
6073,urban+grass,olive,1797,13059
6073,urban+grass,sage,29,13059
6073,urban+grass,sienna,63,13059
6073,urban+grass,terracotta,2214,13059
6073,urban+other,amber,1,82
6073,urban+other,cocoa,23,82
6073,urban+other,foo,6,82
6073,urban+other,grey,1,82
6073,urban+other,ivory,9,82
6073,urban+other,lavender,1,82
6073,urban+other,lemon,7,82
6073,urban+other,lilac,7,82
6073,urban+other,maroon,1,82
6073,urban+other,olive,10,82
6073,urban+other,sage,1,82
6073,urban+other,sienna,1,82
6073,urban+other,terracotta,14,82
6073,urban+shrub,amber,118,53428
6073,urban+shrub,beige,871,53428
6073,urban+shrub,blue,256,53428
6073,urban+shrub,cocoa,15110,53428
6073,urban+shrub,foo,3105,53428
6073,urban+shrub,grey,76,53428
6073,urban+shrub,ivory,4738,53428
6073,urban+shrub,lavender,74,53428
6073,urban+shrub,lemon,6293,53428
6073,urban+shrub,lilac,5641,53428
6073,urban+shrub,maroon,30,53428
6073,urban+shrub,olive,6812,53428
6073,urban+shrub,sage,123,53428
6073,urban+shrub,sienna,231,53428
6073,urban+shrub,terracotta,9950,53428
6075,barren,bar,2,112
6075,barren,coffee,36,112
6075,barren,gold,3,112
6075,barren,grey,13,112
6075,barren,indigo,2,112
6075,barren,lavender,10,112
6075,barren,navy,8,112
6075,barren,olive,19,112
6075,barren,orange,15,112
6075,barren,plum,2,112
6075,barren,sage,2,112
6075,forest,coffee,37,91
6075,forest,grey,10,91
6075,forest,lavender,6,91
6075,forest,navy,4,91
6075,forest,olive,26,91
6075,forest,orange,8,91
6075,urban,amber,334,189391
6075,urban,bar,1030,189391
6075,urban,coffee,60858,189391
6075,urban,foo,886,189391
6075,urban,gold,7064,189391
6075,urban,grey,16013,189391
6075,urban,indigo,224,189391
6075,urban,lavender,26703,189391
6075,urban,navy,5316,189391
6075,urban,olive,17790,189391
6075,urban,orange,36031,189391
6075,urban,plum,1854,189391
6075,urban,sage,1102,189391
6075,urban,scarlet,14186,189391
6075,urban+barren,coffee,139,401
6075,urban+barren,gold,11,401
6075,urban+barren,grey,41,401
6075,urban+barren,lavender,66,401
6075,urban+barren,navy,4,401
6075,urban+barren,olive,52,401
6075,urban+barren,orange,69,401
6075,urban+barren,plum,3,401
6075,urban+barren,sage,2,401
6075,urban+barren,scarlet,14,401
6075,urban+forest,coffee,1949,4475
6075,urban+forest,grey,357,4475
6075,urban+forest,lavender,398,4475
6075,urban+forest,navy,37,4475
6075,urban+forest,olive,1142,4475
6075,urban+forest,orange,536,4475
6075,urban+forest,plum,2,4475
6075,urban+forest,sage,17,4475
6075,urban+forest,scarlet,37,4475
6075,urban+shrub,coffee,183,589
6075,urban+shrub,gold,28,589
6075,urban+shrub,grey,76,589
6075,urban+shrub,lavender,95,589
6075,urban+shrub,navy,11,589
6075,urban+shrub,olive,72,589
6075,urban+shrub,orange,90,589
6075,urban+shrub,scarlet,34,589
6077,crop,alabaster,1211,3164
6077,crop,azure,216,3164
6077,crop,brown,1255,3164
6077,crop,gray,34,3164
6077,crop,lavender,116,3164
6077,crop,sage,216,3164
6077,crop,terracotta,116,3164
6077,forest,alabaster,252,3418
6077,forest,azure,265,3418
6077,forest,brown,1466,3418
6077,forest,gray,2,3418
6077,forest,lavender,190,3418
6077,forest,olive,22,3418
6077,forest,sage,1121,3418
6077,forest,terracotta,100,3418
6077,grass,alabaster,32,98
6077,grass,azure,12,98
6077,grass,brown,32,98
6077,grass,lavender,7,98
6077,grass,sage,14,98
6077,grass,terracotta,1,98
6077,shrub,alabaster,181,1217
6077,shrub,amber,4,1217
6077,shrub,azure,92,1217
6077,shrub,brown,589,1217
6077,shrub,gray,1,1217
6077,shrub,lavender,87,1217
6077,shrub,olive,1,1217
6077,shrub,red,36,1217
6077,shrub,sage,190,1217
6077,shrub,terracotta,36,1217
6077,urban,alabaster,8147,69596
6077,urban,amber,4093,69596
6077,urban,azure,6922,69596
6077,urban,brown,21146,69596
6077,urban,gray,208,69596
6077,urban,lavender,9710,69596
6077,urban,olive,129,69596
6077,urban,red,4093,69596
6077,urban,sage,6793,69596
6077,urban,sienna,208,69596
6077,urban,terracotta,8147,69596
6077,urban+barren,alabaster,17,259
6077,urban+barren,amber,10,259
6077,urban+barren,azure,22,259
6077,urban+barren,brown,96,259
6077,urban+barren,lavender,48,259
6077,urban+barren,red,13,259
6077,urban+barren,sage,22,259
6077,urban+barren,terracotta,31,259
6077,urban+crop,alabaster,8775,82027
6077,urban+crop,amber,3179,82027
6077,urban+crop,azure,8897,82027
6077,urban+crop,brown,26533,82027
6077,urban+crop,gray,122,82027
6077,urban+crop,lavender,12665,82027
6077,urban+crop,olive,122,82027
6077,urban+crop,red,4062,82027
6077,urban+crop,sage,8775,82027
6077,urban+crop,sienna,122,82027
6077,urban+crop,terracotta,8775,82027
6077,urban+forest,alabaster,849,18040
6077,urban+forest,amber,93,18040
6077,urban+forest,azure,480,18040
6077,urban+forest,brown,8109,18040
6077,urban+forest,gray,3,18040
6077,urban+forest,lavender,2316,18040
6077,urban+forest,olive,66,18040
6077,urban+forest,red,852,18040
6077,urban+forest,sage,3879,18040
6077,urban+forest,sienna,16,18040
6077,urban+forest,terracotta,1377,18040
6077,urban+grass,alabaster,1622,12480
6077,urban+grass,amber,878,12480
6077,urban+grass,azure,1134,12480
6077,urban+grass,brown,3578,12480
6077,urban+grass,gray,5,12480
6077,urban+grass,lavender,1626,12480
6077,urban+grass,olive,3,12480
6077,urban+grass,red,878,12480
6077,urban+grass,sage,1246,12480
6077,urban+grass,sienna,5,12480
6077,urban+grass,terracotta,1505,12480
6077,urban+shrub,alabaster,86,1022
6077,urban+shrub,amber,62,1022
6077,urban+shrub,azure,86,1022
6077,urban+shrub,brown,356,1022
6077,urban+shrub,lavender,179,1022
6077,urban+shrub,red,49,1022
6077,urban+shrub,sage,86,1022
6077,urban+shrub,sienna,1,1022
6077,urban+shrub,terracotta,117,1022
6079,crop,alabaster,148,410
6079,crop,azure,23,410
6079,crop,brown,163,410
6079,crop,grey,4,410
6079,crop,lavender,23,410
6079,crop,red,2,410
6079,crop,sage,43,410
6079,crop,terracotta,4,410
6079,forest,alabaster,585,6970
6079,forest,azure,517,6970
6079,forest,brown,3202,6970
6079,forest,grey,3,6970
6079,forest,lavender,338,6970
6079,forest,olive,37,6970
6079,forest,sage,2248,6970
6079,forest,terracotta,40,6970
6079,grass,alabaster,160,504
6079,grass,azure,56,504
6079,grass,brown,160,504
6079,grass,grey,12,504
6079,grass,lavender,41,504
6079,grass,olive,1,504
6079,grass,sage,59,504
6079,grass,terracotta,15,504
6079,shrub,alabaster,1004,7142
6079,shrub,amber,69,7142
6079,shrub,azure,986,7142
6079,shrub,brown,3418,7142
6079,shrub,grey,21,7142
6079,shrub,lavender,445,7142
6079,shrub,olive,24,7142
6079,shrub,sage,958,7142
6079,shrub,sienna,4,7142
6079,shrub,terracotta,213,7142
6079,urban+crop,alabaster,206,1964
6079,urban+crop,amber,107,1964
6079,urban+crop,azure,138,1964
6079,urban+crop,brown,577,1964
6079,urban+crop,grey,1,1964
6079,urban+crop,lavender,320,1964
6079,urban+crop,olive,2,1964
6079,urban+crop,red,180,1964
6079,urban+crop,sage,240,1964
6079,urban+crop,sienna,1,1964
6079,urban+crop,terracotta,192,1964
6079,urban+forest,alabaster,727,10506
6079,urban+forest,amber,67,10506
6079,urban+forest,azure,626,10506
6079,urban+forest,brown,4514,10506
6079,urban+forest,grey,8,10506
6079,urban+forest,lavender,1132,10506
6079,urban+forest,olive,86,10506
6079,urban+forest,red,175,10506
6079,urban+forest,sage,2436,10506
6079,urban+forest,sienna,8,10506
6079,urban+forest,terracotta,727,10506
6079,urban+grass,alabaster,5760,55915
6079,urban+grass,amber,1611,55915
6079,urban+grass,azure,5557,55915
6079,urban+grass,brown,18398,55915
6079,urban+grass,grey,291,55915
6079,urban+grass,lavender,8654,55915
6079,urban+grass,olive,418,55915
6079,urban+grass,red,3293,55915
6079,urban+grass,sage,6376,55915
6079,urban+grass,sienna,281,55915
6079,urban+grass,terracotta,5276,55915
6079,urban+shrub,alabaster,433,4445
6079,urban+shrub,amber,51,4445
6079,urban+shrub,azure,339,4445
6079,urban+shrub,brown,1520,4445
6079,urban+shrub,grey,23,4445
6079,urban+shrub,lavender,744,4445
6079,urban+shrub,olive,29,4445
6079,urban+shrub,red,339,4445
6079,urban+shrub,sage,561,4445
6079,urban+shrub,sienna,21,4445
6079,urban+shrub,terracotta,385,4445
6081,barren,alabaster,15,81
6081,barren,amber,8,81
6081,barren,brown,22,81
6081,barren,foo,2,81
6081,barren,green,5,81
6081,barren,indigo,12,81
6081,barren,lavender,5,81
6081,barren,terracotta,12,81
6081,crop,bar,1,3
6081,crop,brown,2,3
6081,forest,alabaster,2404,14689
6081,forest,amber,343,14689
6081,forest,bar,7,14689
6081,forest,brown,5610,14689
6081,forest,green,3081,14689
6081,forest,indigo,1539,14689
6081,forest,lavender,162,14689
6081,forest,navy,2,14689
6081,forest,terracotta,1541,14689
6081,shrub,alabaster,18,81
6081,shrub,amber,6,81
6081,shrub,bar,3,81
6081,shrub,brown,25,81
6081,shrub,foo,4,81
6081,shrub,green,4,81
6081,shrub,indigo,7,81
6081,shrub,lavender,2,81
6081,shrub,terracotta,12,81
6081,urban,alabaster,7551,45235
6081,urban,amber,6231,45235
6081,urban,bar,209,45235
6081,urban,brown,9761,45235
6081,urban,foo,2281,45235
6081,urban,gold,172,45235
6081,urban,green,897,45235
6081,urban,indigo,4884,45235
6081,urban,lavender,4006,45235
6081,urban,lilac,96,45235
6081,urban,navy,104,45235
6081,urban,terracotta,9043,45235
6081,urban+barren,alabaster,35,252
6081,urban+barren,amber,35,252
6081,urban+barren,bar,1,252
6081,urban+barren,brown,72,252
6081,urban+barren,foo,14,252
6081,urban+barren,gold,1,252
6081,urban+barren,green,2,252
6081,urban+barren,indigo,23,252
6081,urban+barren,lavender,26,252
6081,urban+barren,lilac,1,252
6081,urban+barren,navy,1,252
6081,urban+barren,terracotta,41,252
6081,urban+forest,alabaster,13697,109325
6081,urban+forest,amber,7461,109325
6081,urban+forest,bar,496,109325
6081,urban+forest,brown,38290,109325
6081,urban+forest,gold,180,109325
6081,urban+forest,green,18553,109325
6081,urban+forest,indigo,8430,109325
6081,urban+forest,lavender,5346,109325
6081,urban+forest,lilac,112,109325
6081,urban+forest,navy,233,109325
6081,urban+forest,terracotta,16527,109325
6081,urban+shrub,alabaster,204,1359
6081,urban+shrub,amber,133,1359
6081,urban+shrub,bar,6,1359
6081,urban+shrub,brown,315,1359
6081,urban+shrub,foo,122,1359
6081,urban+shrub,gold,2,1359
6081,urban+shrub,green,80,1359
6081,urban+shrub,indigo,96,1359
6081,urban+shrub,lavender,140,1359
6081,urban+shrub,lilac,2,1359
6081,urban+shrub,navy,2,1359
6081,urban+shrub,terracotta,257,1359
6083,crop,alabaster,184,524
6083,crop,amber,26,524
6083,crop,bar,10,524
6083,crop,brown,174,524
6083,crop,foo,2,524
6083,crop,green,26,524
6083,crop,indigo,46,524
6083,crop,lavender,9,524
6083,crop,terracotta,47,524
6083,forest,alabaster,1355,8672
6083,forest,amber,227,8672
6083,forest,bar,23,8672
6083,forest,brown,3496,8672
6083,forest,gold,2,8672
6083,forest,green,1634,8672
6083,forest,indigo,1027,8672
6083,forest,lavender,61,8672
6083,forest,navy,14,8672
6083,forest,terracotta,833,8672
6083,grass,alabaster,58,182
6083,grass,amber,5,182
6083,grass,bar,2,182
6083,grass,brown,53,182
6083,grass,green,15,182
6083,grass,indigo,23,182
6083,grass,lavender,3,182
6083,grass,terracotta,23,182
6083,shrub,alabaster,550,1646
6083,shrub,amber,40,1646
6083,shrub,bar,17,1646
6083,shrub,brown,615,1646
6083,shrub,foo,3,1646
6083,shrub,green,101,1646
6083,shrub,indigo,163,1646
6083,shrub,lavender,3,1646
6083,shrub,navy,3,1646
6083,shrub,terracotta,151,1646
6083,urban+crop,alabaster,4282,22544
6083,urban+crop,amber,2170,22544
6083,urban+crop,bar,162,22544
6083,urban+crop,brown,5569,22544
6083,urban+crop,foo,1783,22544
6083,urban+crop,gold,78,22544
6083,urban+crop,green,1324,22544
6083,urban+crop,indigo,1732,22544
6083,urban+crop,lavender,1293,22544
6083,urban+crop,lilac,31,22544
6083,urban+crop,navy,51,22544
6083,urban+crop,terracotta,4069,22544
6083,urban+forest,alabaster,5228,50475
6083,urban+forest,amber,3833,50475
6083,urban+forest,bar,219,50475
6083,urban+forest,brown,18772,50475
6083,urban+forest,gold,159,50475
6083,urban+forest,green,8162,50475
6083,urban+forest,indigo,3833,50475
6083,urban+forest,lavender,3399,50475
6083,urban+forest,lilac,139,50475
6083,urban+forest,navy,159,50475
6083,urban+forest,terracotta,6572,50475
6083,urban+grass,alabaster,4672,27991
6083,urban+grass,amber,3840,27991
6083,urban+grass,bar,115,27991
6083,urban+grass,brown,7190,27991
6083,urban+grass,foo,1978,27991
6083,urban+grass,gold,91,27991
6083,urban+grass,green,564,27991
6083,urban+grass,indigo,2471,27991
6083,urban+grass,lavender,2471,27991
6083,urban+grass,lilac,60,27991
6083,urban+grass,navy,57,27991
6083,urban+grass,terracotta,4482,27991
6083,urban+shrub,alabaster,151,965
6083,urban+shrub,amber,121,965
6083,urban+shrub,bar,2,965
6083,urban+shrub,brown,231,965
6083,urban+shrub,foo,54,965
6083,urban+shrub,gold,2,965
6083,urban+shrub,green,28,965
6083,urban+shrub,indigo,93,965
6083,urban+shrub,lavender,101,965
6083,urban+shrub,lilac,1,965
6083,urban+shrub,navy,1,965
6083,urban+shrub,terracotta,180,965
6085,crop,alabaster,159,473
6085,crop,amber,5,473
6085,crop,cocoa,182,473
6085,crop,green,19,473
6085,crop,grey,17,473
6085,crop,indigo,3,473
6085,crop,navy,30,473
6085,crop,orange,34,473
6085,crop,purple,5,473
6085,crop,red,19,473
6085,forest,alabaster,1081,10692
6085,forest,amber,422,10692
6085,forest,cocoa,4408,10692
6085,forest,green,2279,10692
6085,forest,grey,11,10692
6085,forest,indigo,10,10692
6085,forest,lemon,5,10692
6085,forest,navy,979,10692
6085,forest,orange,825,10692
6085,forest,red,672,10692
6085,grass,alabaster,9,26
6085,grass,cocoa,10,26
6085,grass,navy,2,26
6085,grass,orange,3,26
6085,grass,red,2,26
6085,shrub,alabaster,333,1919
6085,shrub,amber,79,1919
6085,shrub,cocoa,771,1919
6085,shrub,green,159,1919
6085,shrub,grey,3,1919
6085,shrub,navy,164,1919
6085,shrub,orange,217,1919
6085,shrub,purple,34,1919
6085,shrub,red,159,1919
6085,urban,alabaster,35178,360833
6085,urban,amber,42192,360833
6085,urban,cocoa,87614,360833
6085,urban,green,25082,360833
6085,urban,grey,636,360833
6085,urban,indigo,637,360833
6085,urban,lemon,1026,360833
6085,urban,navy,35191,360833
6085,urban,orange,54239,360833
6085,urban,purple,21488,360833
6085,urban,red,57550,360833
6085,urban+barren,alabaster,33,248
6085,urban+barren,amber,30,248
6085,urban+barren,cocoa,63,248
6085,urban+barren,green,11,248
6085,urban+barren,navy,16,248
6085,urban+barren,orange,41,248
6085,urban+barren,purple,27,248
6085,urban+barren,red,27,248
6085,urban+crop,alabaster,31,333
6085,urban+crop,amber,47,333
6085,urban+crop,cocoa,66,333
6085,urban+crop,green,17,333
6085,urban+crop,lemon,2,333
6085,urban+crop,navy,35,333
6085,urban+crop,orange,60,333
6085,urban+crop,purple,17,333
6085,urban+crop,red,58,333
6085,urban+forest,alabaster,4090,52092
6085,urban+forest,amber,4090,52092
6085,urban+forest,cocoa,18603,52092
6085,urban+forest,green,8393,52092
6085,urban+forest,grey,112,52092
6085,urban+forest,indigo,33,52092
6085,urban+forest,lemon,112,52092
6085,urban+forest,navy,2005,52092
6085,urban+forest,orange,7324,52092
6085,urban+forest,purple,1043,52092
6085,urban+forest,red,6287,52092
6085,urban+grass,alabaster,3828,35730
6085,urban+grass,amber,4537,35730
6085,urban+grass,cocoa,8449,35730
6085,urban+grass,green,1389,35730
6085,urban+grass,grey,49,35730
6085,urban+grass,indigo,45,35730
6085,urban+grass,lemon,101,35730
6085,urban+grass,navy,3146,35730
6085,urban+grass,orange,6449,35730
6085,urban+grass,purple,3871,35730
6085,urban+grass,red,3866,35730
6085,urban+shrub,alabaster,339,3821
6085,urban+shrub,amber,340,3821
6085,urban+shrub,cocoa,1090,3821
6085,urban+shrub,green,92,3821
6085,urban+shrub,grey,3,3821
6085,urban+shrub,indigo,3,3821
6085,urban+shrub,lemon,3,3821
6085,urban+shrub,navy,388,3821
6085,urban+shrub,orange,722,3821
6085,urban+shrub,purple,247,3821
6085,urban+shrub,red,594,3821
6087,barren,alabaster,3,16
6087,barren,amber,2,16
6087,barren,brown,5,16
6087,barren,green,2,16
6087,barren,indigo,2,16
6087,barren,terracotta,2,16
6087,crop,bar,1,2
6087,crop,brown,1,2
6087,forest,alabaster,2787,17255
6087,forest,amber,123,17255
6087,forest,bar,46,17255
6087,forest,brown,7188,17255
6087,forest,green,3492,17255
6087,forest,indigo,1962,17255
6087,forest,lavender,8,17255
6087,forest,navy,25,17255
6087,forest,terracotta,1624,17255
6087,shrub,alabaster,1,2
6087,shrub,brown,1,2
6087,urban,alabaster,4,21
6087,urban,amber,2,21
6087,urban,brown,5,21
6087,urban,foo,2,21
6087,urban,green,1,21
6087,urban,indigo,1,21
6087,urban,lavender,1,21
6087,urban,terracotta,5,21
6087,urban+barren,alabaster,4,29
6087,urban+barren,amber,3,29
6087,urban+barren,brown,5,29
6087,urban+barren,foo,3,29
6087,urban+barren,green,2,29
6087,urban+barren,indigo,3,29
6087,urban+barren,lavender,3,29
6087,urban+barren,terracotta,6,29
6087,urban+crop,bar,1,12
6087,urban+crop,brown,10,12
6087,urban+crop,terracotta,1,12
6087,urban+forest,alabaster,7081,52443
6087,urban+forest,amber,3035,52443
6087,urban+forest,bar,229,52443
6087,urban+forest,brown,20872,52443
6087,urban+forest,foo,2017,52443
6087,urban+forest,gold,50,52443
6087,urban+forest,green,9447,52443
6087,urban+forest,indigo,2003,52443
6087,urban+forest,lavender,2003,52443
6087,urban+forest,lilac,14,52443
6087,urban+forest,navy,14,52443
6087,urban+forest,terracotta,5678,52443
6087,urban+shrub,alabaster,6,34
6087,urban+shrub,amber,4,34
6087,urban+shrub,brown,7,34
6087,urban+shrub,foo,3,34
6087,urban+shrub,green,1,34
6087,urban+shrub,indigo,3,34
6087,urban+shrub,lavender,4,34
6087,urban+shrub,terracotta,6,34
6089,crop,alabaster,26,71
6089,crop,amber,2,71
6089,crop,bar,3,71
6089,crop,brown,28,71
6089,crop,indigo,4,71
6089,crop,terracotta,6,71
6089,crop,verde,2,71
6089,forest,alabaster,2673,16023
6089,forest,amber,429,16023
6089,forest,bar,33,16023
6089,forest,brown,7372,16023
6089,forest,gold,1,16023
6089,forest,indigo,1143,16023
